y_true,y_pred,condition_id,sample_id,pass_order,wheel_speed,workpiece_speed,depth_of_cut,training_target_support_distance,residual,abs_residual,ae_rms,vib_rms
0.3458000123500824,0.2226903330823945,7,17.0,137.0,30.0,80.0,20.0,0.08640001235008238,-0.1231096792676879,0.1231096792676879,0.2151741236448288,1.028247594833374
0.3369999825954437,0.2142797381871344,7,18.0,138.0,30.0,80.0,20.0,0.0775999825954437,-0.12272024440830934,0.12272024440830934,0.2597359716892242,1.05259907245636
0.339199960231781,0.2167487365397562,7,19.0,139.0,30.0,80.0,20.0,0.07979996023178099,-0.1224512236920248,0.1224512236920248,0.2605112493038177,1.1781928539276123
0.3355999886989593,0.2166428855927573,7,20.0,140.0,30.0,80.0,20.0,0.07619998869895928,-0.118957103106202,0.118957103106202,0.2627227306365967,0.9850310683250428
0.2578000128269195,0.3030198760118683,8,1.0,141.0,30.0,20.0,30.0,0.0,0.045219863184948805,0.045219863184948805,0.3524633944034576,0.6073218584060669
0.2592000067234039,0.3056656169716898,8,2.0,142.0,30.0,20.0,30.0,0.0,0.04646561024828594,0.04646561024828594,0.5000373125076294,0.6232142448425293
0.2533999979496002,0.3019698617454585,8,3.0,143.0,30.0,20.0,30.0,0.0,0.04856986379585826,0.04856986379585826,0.2903697490692138,0.6031240820884705
0.2526000142097473,0.3044092569188953,8,4.0,144.0,30.0,20.0,30.0,0.0,0.051809242709147996,0.051809242709147996,0.3039900660514831,0.5618836283683777
0.2437999993562698,0.2998947328708135,8,5.0,145.0,30.0,20.0,30.0,0.0,0.056094733514543665,0.056094733514543665,0.2036164999008178,0.5285107493400574
0.2334000021219253,0.3019476287472812,8,6.0,146.0,30.0,20.0,30.0,0.0,0.0685476266253559,0.0685476266253559,0.5161818265914917,0.5919251441955566
0.2409999966621399,0.2971226543238306,8,7.0,147.0,30.0,20.0,30.0,0.0,0.05612265766169072,0.05612265766169072,0.1871793270111084,0.5149934887886047
0.2466000020503997,0.3028457611979785,8,8.0,148.0,30.0,20.0,30.0,0.0,0.05624575914757882,0.05624575914757882,0.3777944147586822,0.5630826950073242
0.2433999925851822,0.3014361061549661,8,9.0,149.0,30.0,20.0,30.0,0.0,0.05803611356978389,0.05803611356978389,0.2329389452934265,0.5437932014465332
0.2594000101089477,0.3039670586503107,8,10.0,150.0,30.0,20.0,30.0,0.0,0.04456704854136301,0.04456704854136301,0.2881599962711334,0.5204244256019592
0.2469999939203262,0.300496787798738,8,11.0,151.0,30.0,20.0,30.0,0.0,0.0534967938784118,0.0534967938784118,0.1403958052396774,0.4922594726085663
0.2301999926567077,0.3092139574415633,8,12.0,152.0,30.0,20.0,30.0,0.0,0.07901396478485562,0.07901396478485562,0.4510283172130584,0.5456454157829285
0.2433999925851822,0.2978823072150654,8,13.0,153.0,30.0,20.0,30.0,0.0,0.05448231462988323,0.05448231462988323,0.2151613682508468,0.4582337439060211
0.2352000027894973,0.2978824802900364,8,14.0,154.0,30.0,20.0,30.0,0.0,0.0626824775005391,0.0626824775005391,0.253693550825119,0.4709004163742065
0.2370000034570694,0.302886894571072,8,15.0,155.0,30.0,20.0,30.0,0.0,0.06588689111400259,0.06588689111400259,0.2515381574630737,0.5206556916236877
0.2398000061511993,0.3046621855033203,8,16.0,156.0,30.0,20.0,30.0,0.0,0.06486217935212099,0.06486217935212099,0.2906472384929657,0.5134377479553223
0.2231999933719635,0.3038182784316118,8,17.0,157.0,30.0,20.0,30.0,0.0,0.0806182850596483,0.0806182850596483,0.3912225663661957,0.5076483488082886
0.2295999974012375,0.2999576184235339,8,18.0,158.0,30.0,20.0,30.0,0.0,0.07035762102229642,0.07035762102229642,0.2071142643690109,0.4826266467571258
0.2231999933719635,0.3063401399742992,8,19.0,159.0,30.0,20.0,30.0,0.0,0.08314014660233571,0.08314014660233571,0.2754330337047577,0.4413246512413025
0.2316000014543533,0.3042200769647878,8,20.0,160.0,30.0,20.0,30.0,0.0,0.0726200755104345,0.0726200755104345,0.2839095592498779,0.465533047914505
0.096000000834465,0.0864749879946696,9,1.0,161.0,35.0,60.0,50.0,0.0,-0.0095250128397954,0.0095250128397954,0.3377683758735657,0.7956370115280151
0.0997999981045723,0.088792276457447,9,2.0,162.0,35.0,60.0,50.0,0.0,-0.011007721647125296,0.011007721647125296,0.2812206447124481,0.8229645490646362
