model,config,mae_mean,mae_std,mse_mean,mse_std,r2_mean,r2_std,n_folds,n_params,n_folds_completed,folds
TabTransformerRegressor,ae_features,0.042101372296823876,0.06082320087170188,0.005456266864831471,0.015311670390955576,-49.698921319609944,94.72973167854676,16,,16,"[{'mae': 0.022098931042771584, 'mse': 0.0012246660077979135, 'r2': -31.850867022044106, 'fold': 0, 'repeat': 0}, {'mae': 0.015516654029488573, 'mse': 0.0002656096658534031, 'r2': -13.094366864515756, 'fold': 1, 'repeat': 0}, {'mae': 0.018740798905491827, 'mse': 0.00043565459612238935, 'r2': -3.2633535809348606, 'fold': 2, 'repeat': 0}, {'mae': 0.00968957990407943, 'mse': 0.0001252736743666993, 'r2': -0.09777872358904638, 'fold': 3, 'repeat': 0}, {'mae': 0.004014939069747916, 'mse': 2.8768114426325128e-05, 'r2': 0.030906445713462904, 'fold': 4, 'repeat': 0}, {'mae': 0.024195225164294242, 'mse': 0.0006578030709079444, 'r2': -11.615636376148016, 'fold': 5, 'repeat': 0}, {'mae': 0.24825105853378773, 'mse': 0.061819702910233434, 'r2': -356.5021002128904, 'fold': 6, 'repeat': 0}, {'mae': 0.10612016879022121, 'mse': 0.011544528579937253, 'r2': -95.25535020361028, 'fold': 7, 'repeat': 0}, {'mae': 0.04495692104101183, 'mse': 0.002460527852482437, 'r2': -32.68689669355738, 'fold': 8, 'repeat': 0}, {'mae': 0.04078031331300736, 'mse': 0.0017449150609147152, 'r2': -27.91018378242236, 'fold': 9, 'repeat': 0}, {'mae': 0.06376801282167435, 'mse': 0.005059210186238456, 'r2': -185.42801504415397, 'fold': 10, 'repeat': 0}, {'mae': 0.01378764659166335, 'mse': 0.0004659285167551926, 'r2': -6.661532922762154, 'fold': 11, 'repeat': 0}, {'mae': 0.029104318469762813, 'mse': 0.0009061575295548968, 'r2': -14.820228295715419, 'fold': 12, 'repeat': 0}, {'mae': 0.010763094946742064, 'mse': 0.00016159883768396554, 'r2': -6.572720614152591, 'fold': 13, 'repeat': 0}, {'mae': 0.015639560297131545, 'mse': 0.00034540852999035706, 'r2': -9.408761151260798, 'fold': 14, 'repeat': 0}, {'mae': 0.006194733828306207, 'mse': 5.45167040381602e-05, 'r2': -0.04585607171538131, 'fold': 15, 'repeat': 0}]"
TabTransformerRegressor,ae_features+physics,0.042101372296823876,0.06082320087170188,0.005456266864831471,0.015311670390955576,-49.698921319609944,94.72973167854676,16,,16,"[{'mae': 0.022098931042771584, 'mse': 0.0012246660077979135, 'r2': -31.850867022044106, 'fold': 0, 'repeat': 0}, {'mae': 0.015516654029488573, 'mse': 0.0002656096658534031, 'r2': -13.094366864515756, 'fold': 1, 'repeat': 0}, {'mae': 0.018740798905491827, 'mse': 0.00043565459612238935, 'r2': -3.2633535809348606, 'fold': 2, 'repeat': 0}, {'mae': 0.00968957990407943, 'mse': 0.0001252736743666993, 'r2': -0.09777872358904638, 'fold': 3, 'repeat': 0}, {'mae': 0.004014939069747916, 'mse': 2.8768114426325128e-05, 'r2': 0.030906445713462904, 'fold': 4, 'repeat': 0}, {'mae': 0.024195225164294242, 'mse': 0.0006578030709079444, 'r2': -11.615636376148016, 'fold': 5, 'repeat': 0}, {'mae': 0.24825105853378773, 'mse': 0.061819702910233434, 'r2': -356.5021002128904, 'fold': 6, 'repeat': 0}, {'mae': 0.10612016879022121, 'mse': 0.011544528579937253, 'r2': -95.25535020361028, 'fold': 7, 'repeat': 0}, {'mae': 0.04495692104101183, 'mse': 0.002460527852482437, 'r2': -32.68689669355738, 'fold': 8, 'repeat': 0}, {'mae': 0.04078031331300736, 'mse': 0.0017449150609147152, 'r2': -27.91018378242236, 'fold': 9, 'repeat': 0}, {'mae': 0.06376801282167435, 'mse': 0.005059210186238456, 'r2': -185.42801504415397, 'fold': 10, 'repeat': 0}, {'mae': 0.01378764659166335, 'mse': 0.0004659285167551926, 'r2': -6.661532922762154, 'fold': 11, 'repeat': 0}, {'mae': 0.029104318469762813, 'mse': 0.0009061575295548968, 'r2': -14.820228295715419, 'fold': 12, 'repeat': 0}, {'mae': 0.010763094946742064, 'mse': 0.00016159883768396554, 'r2': -6.572720614152591, 'fold': 13, 'repeat': 0}, {'mae': 0.015639560297131545, 'mse': 0.00034540852999035706, 'r2': -9.408761151260798, 'fold': 14, 'repeat': 0}, {'mae': 0.006194733828306207, 'mse': 5.45167040381602e-05, 'r2': -0.04585607171538131, 'fold': 15, 'repeat': 0}]"
TabTransformerRegressor,ae_features+vib_features+physics+pp,0.042213404546246724,0.063371897955189,0.00578747737774032,0.015522469086212253,-57.31981102948357,103.88460760377782,16,,16,"[{'mae': 0.012395849745524544, 'mse': 0.00024712265148145045, 'r2': -5.628903970764649, 'fold': 0, 'repeat': 0}, {'mae': 0.02335935048758984, 'mse': 0.001693207677028089, 'r2': -88.84872632993685, 'fold': 1, 'repeat': 0}, {'mae': 0.019657691940665238, 'mse': 0.00045740154065920514, 'r2': -3.4761710622391986, 'fold': 2, 'repeat': 0}, {'mae': 0.012741886824369428, 'mse': 0.00020736834677734218, 'r2': -0.8171779521022395, 'fold': 3, 'repeat': 0}, {'mae': 0.004987963661551464, 'mse': 5.3177378401244986e-05, 'r2': -0.7913532280497686, 'fold': 4, 'repeat': 0}, {'mae': 0.008307303860783575, 'mse': 0.00011342841678324848, 'r2': -1.175380025034702, 'fold': 5, 'repeat': 0}, {'mae': 0.2481908779591322, 'mse': 0.06177511114116947, 'r2': -356.24422690806847, 'fold': 6, 'repeat': 0}, {'mae': 0.1288310818374157, 'mse': 0.01679208402335138, 'r2': -139.0081360727959, 'fold': 7, 'repeat': 0}, {'mae': 0.02479427233338357, 'mse': 0.0006851427982711106, 'r2': -8.380237107418994, 'fold': 8, 'repeat': 0}, {'mae': 0.04047608561813831, 'mse': 0.0016986598859591554, 'r2': -27.14381661716199, 'fold': 9, 'repeat': 0}, {'mae': 0.07319576404988767, 'mse': 0.006613650292575978, 'r2': -242.70794073646616, 'fold': 10, 'repeat': 0}, {'mae': 0.01388832703232766, 'mse': 0.00025009535471727236, 'r2': -3.112463017589934, 'fold': 11, 'repeat': 0}, {'mae': 0.031384643912315366, 'mse': 0.001044767844524186, 'r2': -17.240168267998495, 'fold': 12, 'repeat': 0}, {'mae': 0.01469907276332379, 'mse': 0.00023719442993494215, 'r2': -10.11522319636545, 'fold': 13, 'repeat': 0}, {'mae': 0.004920840635895746, 'mse': 3.644629842981826e-05, 'r2': -0.09829602417213201, 'fold': 14, 'repeat': 0}, {'mae': 0.013583460077643411, 'mse': 0.0006947799637812259, 'r2': -12.328755955572074, 'fold': 15, 'repeat': 0}]"
TabTransformerRegressor,ae_features+vib_features+pp,0.042213404546246724,0.063371897955189,0.00578747737774032,0.015522469086212253,-57.31981102948357,103.88460760377782,16,,16,"[{'mae': 0.012395849745524544, 'mse': 0.00024712265148145045, 'r2': -5.628903970764649, 'fold': 0, 'repeat': 0}, {'mae': 0.02335935048758984, 'mse': 0.001693207677028089, 'r2': -88.84872632993685, 'fold': 1, 'repeat': 0}, {'mae': 0.019657691940665238, 'mse': 0.00045740154065920514, 'r2': -3.4761710622391986, 'fold': 2, 'repeat': 0}, {'mae': 0.012741886824369428, 'mse': 0.00020736834677734218, 'r2': -0.8171779521022395, 'fold': 3, 'repeat': 0}, {'mae': 0.004987963661551464, 'mse': 5.3177378401244986e-05, 'r2': -0.7913532280497686, 'fold': 4, 'repeat': 0}, {'mae': 0.008307303860783575, 'mse': 0.00011342841678324848, 'r2': -1.175380025034702, 'fold': 5, 'repeat': 0}, {'mae': 0.2481908779591322, 'mse': 0.06177511114116947, 'r2': -356.24422690806847, 'fold': 6, 'repeat': 0}, {'mae': 0.1288310818374157, 'mse': 0.01679208402335138, 'r2': -139.0081360727959, 'fold': 7, 'repeat': 0}, {'mae': 0.02479427233338357, 'mse': 0.0006851427982711106, 'r2': -8.380237107418994, 'fold': 8, 'repeat': 0}, {'mae': 0.04047608561813831, 'mse': 0.0016986598859591554, 'r2': -27.14381661716199, 'fold': 9, 'repeat': 0}, {'mae': 0.07319576404988767, 'mse': 0.006613650292575978, 'r2': -242.70794073646616, 'fold': 10, 'repeat': 0}, {'mae': 0.01388832703232766, 'mse': 0.00025009535471727236, 'r2': -3.112463017589934, 'fold': 11, 'repeat': 0}, {'mae': 0.031384643912315366, 'mse': 0.001044767844524186, 'r2': -17.240168267998495, 'fold': 12, 'repeat': 0}, {'mae': 0.01469907276332379, 'mse': 0.00023719442993494215, 'r2': -10.11522319636545, 'fold': 13, 'repeat': 0}, {'mae': 0.004920840635895746, 'mse': 3.644629842981826e-05, 'r2': -0.09829602417213201, 'fold': 14, 'repeat': 0}, {'mae': 0.013583460077643411, 'mse': 0.0006947799637812259, 'r2': -12.328755955572074, 'fold': 15, 'repeat': 0}]"
HierarchicalAttentionNetwork,ae_features+vib_features+pp,0.0422670206398164,0.06321003450447944,0.0058079130565858355,0.016232373176432814,-45.592815207920076,93.50949252731783,16,,16,"[{'mae': 0.03777478988233365, 'mse': 0.0014886013421299333, 'r2': -38.93076024627957, 'fold': 0, 'repeat': 0}, {'mae': 0.008837519213557252, 'mse': 9.424956648120554e-05, 'r2': -4.001278709265234, 'fold': 1, 'repeat': 0}, {'mae': 0.03280656747519971, 'mse': 0.0033757149943536616, 'r2': -32.0350390825443, 'fold': 2, 'repeat': 0}, {'mae': 0.008313922956585895, 'mse': 0.00012019977039667582, 'r2': -0.05331587972353269, 'fold': 3, 'repeat': 0}, {'mae': 0.015350647643208492, 'mse': 0.0002661543107540101, 'r2': -7.965774509060699, 'fold': 4, 'repeat': 0}, {'mae': 0.008623053506016725, 'mse': 0.00011522489536181226, 'r2': -1.2098336807061751, 'fold': 5, 'repeat': 0}, {'mae': 0.2547394849359989, 'mse': 0.06499632503887225, 'r2': -374.8724421768459, 'fold': 6, 'repeat': 0}, {'mae': 0.12303532510995865, 'mse': 0.01561004148409583, 'r2': -129.15256529017103, 'fold': 7, 'repeat': 0}, {'mae': 0.015397955477237716, 'mse': 0.0002989349221675491, 'r2': -3.0926949195047655, 'fold': 8, 'repeat': 0}, {'mae': 0.04900499433279039, 'mse': 0.0024624621315821665, 'r2': -39.79868090769803, 'fold': 9, 'repeat': 0}, {'mae': 0.026119112223386753, 'mse': 0.0013440066869103101, 'r2': -48.52561558488077, 'fold': 10, 'repeat': 0}, {'mae': 0.023125505074858672, 'mse': 0.0005986408919166827, 'r2': -8.843799504423119, 'fold': 11, 'repeat': 0}, {'mae': 0.031986380368471165, 'mse': 0.0010758596279210118, 'r2': -17.78298681269494, 'fold': 12, 'repeat': 0}, {'mae': 0.010193908587098125, 'mse': 0.00014008163984000893, 'r2': -5.564398215260129, 'fold': 13, 'repeat': 0}, {'mae': 0.009810056909918773, 'mse': 0.00014799558039401946, 'r2': -3.459793299854435, 'fold': 14, 'repeat': 0}, {'mae': 0.02115310654044151, 'mse': 0.0007921160221962549, 'r2': -14.196064507808547, 'fold': 15, 'repeat': 0}]"
XGBoostModel,ae_features,0.04235502551799935,0.052583942996959954,0.005309018837300599,0.012197190678580251,-67.23952959869078,96.05916740218034,16,,16,"[{'mae': 0.021131755490052067, 'mse': 0.0006973784583724718, 'r2': -17.70672236688109, 'fold': 0, 'repeat': 0}, {'mae': 0.018130037933588045, 'mse': 0.0007881649866433868, 'r2': -40.8233517060679, 'fold': 1, 'repeat': 0}, {'mae': 0.01327004358172417, 'mse': 0.00034094497459313827, 'r2': -2.3365170281023433, 'fold': 2, 'repeat': 0}, {'mae': 0.01239669024944306, 'mse': 0.00022012233124851262, 'r2': -0.9289416795111789, 'fold': 3, 'repeat': 0}, {'mae': 0.006069537997245787, 'mse': 5.7361656223220385e-05, 'r2': -0.9323063891269456, 'fold': 4, 'repeat': 0}, {'mae': 0.02782515324652195, 'mse': 0.0017674368510469912, 'r2': -32.89668065829584, 'fold': 5, 'repeat': 0}, {'mae': 0.2186042696237564, 'mse': 0.049488381342848095, 'r2': -285.19031527691, 'fold': 6, 'repeat': 0}, {'mae': 0.09667265303432941, 'mse': 0.01162390212919581, 'r2': -95.91714671854668, 'fold': 7, 'repeat': 0}, {'mae': 0.047317640855908394, 'mse': 0.0033196620186421036, 'r2': -44.449236173733134, 'fold': 8, 'repeat': 0}, {'mae': 0.02111992426216602, 'mse': 0.0007374700530241278, 'r2': -11.218586018613289, 'fold': 9, 'repeat': 0}, {'mae': 0.07063923925161361, 'mse': 0.007883302912624419, 'r2': -289.4936659856531, 'fold': 10, 'repeat': 0}, {'mae': 0.01358584687113763, 'mse': 0.0003111622734653427, 'r2': -4.116621792284137, 'fold': 11, 'repeat': 0}, {'mae': 0.023223689571023005, 'mse': 0.0011354683641524679, 'r2': -18.823671003736127, 'fold': 12, 'repeat': 0}, {'mae': 0.0383956965059042, 'mse': 0.003635753672000966, 'r2': -169.37589610506575, 'fold': 13, 'repeat': 0}, {'mae': 0.020094234496355064, 'mse': 0.0006633353340795515, 'r2': -18.98937042990396, 'fold': 14, 'repeat': 0}, {'mae': 0.02920399531722071, 'mse': 0.002274454038648972, 'r2': -42.63344424662095, 'fold': 15, 'repeat': 0}]"
BilinearFusionNetwork,ae_features+physics,0.04236205181008891,0.060968212009219744,0.00540595753304204,0.015768119012106185,-42.36759823658272,89.92834837205191,16,,16,"[{'mae': 0.03623786686282409, 'mse': 0.0015539539387956398, 'r2': -40.68380103367821, 'fold': 0, 'repeat': 0}, {'mae': 0.010268058627843852, 'mse': 0.00016859650852889534, 'r2': -7.946440392701033, 'fold': 1, 'repeat': 0}, {'mae': 0.01865392811596393, 'mse': 0.00042626020580092944, 'r2': -3.171419264221158, 'fold': 2, 'repeat': 0}, {'mae': 0.0126657459884882, 'mse': 0.00020521330759828705, 'r2': -0.7982932489016092, 'fold': 3, 'repeat': 0}, {'mae': 0.02430441677570343, 'mse': 0.0006185628105459807, 'r2': -19.837140166299324, 'fold': 4, 'repeat': 0}, {'mae': 0.026749232783913612, 'mse': 0.0008608361712222317, 'r2': -15.509494400178866, 'fold': 5, 'repeat': 0}, {'mae': 0.2516234427690506, 'mse': 0.06348992631386448, 'r2': -366.16096860780755, 'fold': 6, 'repeat': 0}, {'mae': 0.10977673754096032, 'mse': 0.012279795646618704, 'r2': -101.38582045248633, 'fold': 7, 'repeat': 0}, {'mae': 0.05067161992192269, 'mse': 0.0027600415623289095, 'r2': -36.78751575044906, 'fold': 8, 'repeat': 0}, {'mae': 0.03445665910840035, 'mse': 0.0012476205976455655, 'r2': -19.67088626638419, 'fold': 9, 'repeat': 0}, {'mae': 0.004076440259814258, 'mse': 2.714217401578457e-05, 'r2': -0.0001682949464305583, 'fold': 10, 'repeat': 0}, {'mae': 0.021429166197776815, 'mse': 0.00066505631682633, 'r2': -9.935906869020974, 'fold': 11, 'repeat': 0}, {'mae': 0.022071124985814105, 'mse': 0.000544412079472537, 'r2': -8.504664590086515, 'fold': 12, 'repeat': 0}, {'mae': 0.013193659484386439, 'mse': 0.0001906189554282564, 'r2': -7.932639082731605, 'fold': 13, 'repeat': 0}, {'mae': 0.02833118326961993, 'mse': 0.001241922859429936, 'r2': -36.42489628862937, 'fold': 14, 'repeat': 0}, {'mae': 0.013283546268939989, 'mse': 0.00021536108055016963, 'r2': -3.1315170768012814, 'fold': 15, 'repeat': 0}]"
PhysicsMLP,ae_features+vib_features,0.042381961853243416,0.06285349087285795,0.005565484859692507,0.015799472752396654,-43.75706315189042,92.2361047811983,16,,16,"[{'mae': 0.010662354528903961, 'mse': 0.00014731186951569711, 'r2': -2.9515448337873953, 'fold': 0, 'repeat': 0}, {'mae': 0.031340981274843215, 'mse': 0.001003604992208812, 'r2': -52.255505223434014, 'fold': 1, 'repeat': 0}, {'mae': 0.016515729948878285, 'mse': 0.0003748044715626257, 'r2': -2.6678689957812596, 'fold': 2, 'repeat': 0}, {'mae': 0.01519505493342876, 'mse': 0.000299031259765256, 'r2': -1.6204240940312782, 'fold': 3, 'repeat': 0}, {'mae': 0.01117040291428566, 'mse': 0.00015333796077413028, 'r2': -4.16540038778738, 'fold': 4, 'repeat': 0}, {'mae': 0.02862836532294751, 'mse': 0.0008759114368442154, 'r2': -15.79861446934833, 'fold': 5, 'repeat': 0}, {'mae': 0.24942605383694172, 'mse': 0.062384284634063966, 'r2': -359.7670649815551, 'fold': 6, 'repeat': 0}, {'mae': 0.13516495898365974, 'mse': 0.018409832259844494, 'r2': -152.49651041105443, 'fold': 7, 'repeat': 0}, {'mae': 0.022057464346289628, 'mse': 0.0005544555627572027, 'r2': -6.591008264720885, 'fold': 8, 'repeat': 0}, {'mae': 0.04754031896591187, 'mse': 0.0023525624125738057, 'r2': -37.977835214210394, 'fold': 9, 'repeat': 0}, {'mae': 0.010601510480046275, 'mse': 0.0001506485409935339, 'r2': -4.55128319102389, 'fold': 10, 'repeat': 0}, {'mae': 0.014477112144231813, 'mse': 0.0002638168716458058, 'r2': -3.3380938813763494, 'fold': 11, 'repeat': 0}, {'mae': 0.015966069698333755, 'mse': 0.00031074957510841584, 'r2': -4.425247885350022, 'fold': 12, 'repeat': 0}, {'mae': 0.01946195550262929, 'mse': 0.0004110166188870919, 'r2': -18.260745109396392, 'fold': 13, 'repeat': 0}, {'mae': 0.028400591015815733, 'mse': 0.0008424001582416462, 'r2': -24.385424156046135, 'fold': 14, 'repeat': 0}, {'mae': 0.021502465754747395, 'mse': 0.0005139891302934243, 'r2': -8.86043933134347, 'fold': 15, 'repeat': 0}]"
ResNetFusion,ae_spec+vib_spec+pp,0.04241365680324012,0.06387411994975688,0.005859367552293009,0.015416180524937975,-47.698160756098034,95.16087576710729,16,,16,"[{'mae': 0.00844291401536843, 'mse': 8.931118905539571e-05, 'r2': -1.395714404219495, 'fold': 0, 'repeat': 0}, {'mae': 0.008570739254355435, 'mse': 9.386479553950277e-05, 'r2': -3.980861143534937, 'fold': 1, 'repeat': 0}, {'mae': 0.0881753694266081, 'mse': 0.008641591026100473, 'r2': -83.5673576590705, 'fold': 2, 'repeat': 0}, {'mae': 0.014042450487613689, 'mse': 0.00024139700635425503, 'r2': -1.1153725940702066, 'fold': 3, 'repeat': 0}, {'mae': 0.01279582455754279, 'mse': 0.00020515460140386148, 'r2': -5.910915289977267, 'fold': 4, 'repeat': 0}, {'mae': 0.006927213817834848, 'mse': 6.53270408392637e-05, 'r2': -0.2528706982477069, 'fold': 5, 'repeat': 0}, {'mae': 0.24890775009989738, 'mse': 0.062130378669793, 'r2': -358.29873189015774, 'fold': 6, 'repeat': 0}, {'mae': 0.04956383407115937, 'mse': 0.00319950291749418, 'r2': -25.67664354316571, 'fold': 7, 'repeat': 0}, {'mae': 0.0967656958848238, 'mse': 0.010408336453364772, 'r2': -141.49973008943584, 'fold': 8, 'repeat': 0}, {'mae': 0.018490179255604734, 'mse': 0.00039622610827381375, 'r2': -5.564772043164691, 'fold': 9, 'repeat': 0}, {'mae': 0.010495149716734889, 'mse': 0.0001389176265301301, 'r2': -4.119007990437462, 'fold': 10, 'repeat': 0}, {'mae': 0.08472013324499132, 'mse': 0.007773465383990816, 'r2': -126.82360130725749, 'fold': 11, 'repeat': 0}, {'mae': 0.00900015011429785, 'mse': 0.00010458138665043737, 'r2': -0.8258430331700632, 'fold': 12, 'repeat': 0}, {'mae': 0.005262733250856399, 'mse': 4.788896824709517e-05, 'r2': -1.2441360484566162, 'fold': 13, 'repeat': 0}, {'mae': 0.006854593753814711, 'mse': 7.221628490690105e-05, 'r2': -1.1762116322035192, 'fold': 14, 'repeat': 0}, {'mae': 0.00960377790033817, 'mse': 0.00014172137814424103, 'r2': -1.7188027309992178, 'fold': 15, 'repeat': 0}]"
GraphNeuralNetworkFusion,ae_spec+vib_spec+physics,0.04246497766580433,0.06989833373866444,0.006614576206482736,0.016148739914071182,-69.15946100746018,139.3097473937392,16,,16,"[{'mae': 0.023822911083698287, 'mse': 0.0015871897117487566, 'r2': -41.575328969217885, 'fold': 0, 'repeat': 0}, {'mae': 0.006717492267489429, 'mse': 6.223769846805658e-05, 'r2': -2.3025942493224236, 'fold': 1, 'repeat': 0}, {'mae': 0.008639314770698542, 'mse': 0.00010648705982148044, 'r2': -0.042091583226617546, 'fold': 2, 'repeat': 0}, {'mae': 0.009701599925756454, 'mse': 0.00012494879014594566, 'r2': -0.09493174885970967, 'fold': 3, 'repeat': 0}, {'mae': 0.005417741462588306, 'mse': 5.251430904655009e-05, 'r2': -0.7690168236487993, 'fold': 4, 'repeat': 0}, {'mae': 0.010630885139107715, 'mse': 0.00016017659201165464, 'r2': -2.0719370738122307, 'fold': 5, 'repeat': 0}, {'mae': 0.24956308491528034, 'mse': 0.06245572701738428, 'r2': -360.18021484929733, 'fold': 6, 'repeat': 0}, {'mae': 0.14690774604678153, 'mse': 0.02171120628768072, 'r2': -180.02252942535415, 'fold': 7, 'repeat': 0}, {'mae': 0.009537858515977871, 'mse': 0.00012174913132645418, 'r2': -0.6668579489505644, 'fold': 8, 'repeat': 0}, {'mae': 0.0168752044439316, 'mse': 0.00033826991343317066, 'r2': -4.6045394898995875, 'fold': 9, 'repeat': 0}, {'mae': 0.004921348020434373, 'mse': 3.465851132768696e-05, 'r2': -0.27713956000116724, 'fold': 10, 'repeat': 0}, {'mae': 0.04519249051809313, 'mse': 0.004041379581144584, 'r2': -65.45474917472495, 'fold': 11, 'repeat': 0}, {'mae': 0.007533808052539827, 'mse': 6.982961375762159e-05, 'r2': -0.2191262505867393, 'fold': 12, 'repeat': 0}, {'mae': 0.005624413117766371, 'mse': 5.393683307072511e-05, 'r2': -1.5275464447063603, 'fold': 13, 'repeat': 0}, {'mae': 0.12155101895332336, 'mse': 0.014853337891169067, 'r2': -446.5999663716085, 'fold': 14, 'repeat': 0}, {'mae': 0.00680272541940212, 'mse': 5.9570362187030815e-05, 'r2': -0.14280615614584535, 'fold': 15, 'repeat': 0}]"
TabTransformerRegressor,vib_features,0.0424892693561943,0.06392945238034972,0.005944237110337948,0.015901147556745755,-52.10525660053344,101.83638551539276,16,,16,"[{'mae': 0.013340489252617473, 'mse': 0.0002483340140139261, 'r2': -5.661397980736722, 'fold': 0, 'repeat': 0}, {'mae': 0.007727663218975084, 'mse': 8.052827276304773e-05, 'r2': -3.273169109420211, 'fold': 1, 'repeat': 0}, {'mae': 0.021941775083541865, 'mse': 0.0005947256441387822, 'r2': -4.820036623464333, 'fold': 2, 'repeat': 0}, {'mae': 0.026234670728445063, 'mse': 0.0007897382102515953, 'r2': -5.920510704282114, 'fold': 3, 'repeat': 0}, {'mae': 0.0055210467427969, 'mse': 5.9466120376536236e-05, 'r2': -1.0031981624278483, 'fold': 4, 'repeat': 0}, {'mae': 0.009931721165776248, 'mse': 0.00013381819325185268, 'r2': -1.5664241187690222, 'fold': 5, 'repeat': 0}, {'mae': 0.24953995645046234, 'mse': 0.06242790074998167, 'r2': -360.01929610382933, 'fold': 6, 'repeat': 0}, {'mae': 0.1402630887925625, 'mse': 0.020623044153205726, 'r2': -170.9497096383059, 'fold': 7, 'repeat': 0}, {'mae': 0.024569251388311387, 'mse': 0.0006733283975677909, 'r2': -8.218487060335606, 'fold': 8, 'repeat': 0}, {'mae': 0.04397175870835782, 'mse': 0.0020033506039947224, 'r2': -32.192007702514196, 'fold': 9, 'repeat': 0}, {'mae': 0.048644263297319426, 'mse': 0.005347051450586644, 'r2': -196.0347448665672, 'fold': 10, 'repeat': 0}, {'mae': 0.016263731941580796, 'mse': 0.00032507408200515333, 'r2': -4.3453817314379055, 'fold': 11, 'repeat': 0}, {'mae': 0.03111307919025421, 'mse': 0.001027439466801261, 'r2': -16.93763931179623, 'fold': 12, 'repeat': 0}, {'mae': 0.01638396121561526, 'mse': 0.0002928308475778375, 'r2': -12.722414267912134, 'fold': 13, 'repeat': 0}, {'mae': 0.014187082275748253, 'mse': 0.0002546897039432698, 'r2': -6.674982132331329, 'fold': 14, 'repeat': 0}, {'mae': 0.010194770246744155, 'mse': 0.00022647385494734546, 'r2': -3.344706094405028, 'fold': 15, 'repeat': 0}]"
TabTransformerRegressor,vib_features+physics,0.0424892693561943,0.06392945238034972,0.005944237110337948,0.015901147556745755,-52.10525660053344,101.83638551539276,16,,16,"[{'mae': 0.013340489252617473, 'mse': 0.0002483340140139261, 'r2': -5.661397980736722, 'fold': 0, 'repeat': 0}, {'mae': 0.007727663218975084, 'mse': 8.052827276304773e-05, 'r2': -3.273169109420211, 'fold': 1, 'repeat': 0}, {'mae': 0.021941775083541865, 'mse': 0.0005947256441387822, 'r2': -4.820036623464333, 'fold': 2, 'repeat': 0}, {'mae': 0.026234670728445063, 'mse': 0.0007897382102515953, 'r2': -5.920510704282114, 'fold': 3, 'repeat': 0}, {'mae': 0.0055210467427969, 'mse': 5.9466120376536236e-05, 'r2': -1.0031981624278483, 'fold': 4, 'repeat': 0}, {'mae': 0.009931721165776248, 'mse': 0.00013381819325185268, 'r2': -1.5664241187690222, 'fold': 5, 'repeat': 0}, {'mae': 0.24953995645046234, 'mse': 0.06242790074998167, 'r2': -360.01929610382933, 'fold': 6, 'repeat': 0}, {'mae': 0.1402630887925625, 'mse': 0.020623044153205726, 'r2': -170.9497096383059, 'fold': 7, 'repeat': 0}, {'mae': 0.024569251388311387, 'mse': 0.0006733283975677909, 'r2': -8.218487060335606, 'fold': 8, 'repeat': 0}, {'mae': 0.04397175870835782, 'mse': 0.0020033506039947224, 'r2': -32.192007702514196, 'fold': 9, 'repeat': 0}, {'mae': 0.048644263297319426, 'mse': 0.005347051450586644, 'r2': -196.0347448665672, 'fold': 10, 'repeat': 0}, {'mae': 0.016263731941580796, 'mse': 0.00032507408200515333, 'r2': -4.3453817314379055, 'fold': 11, 'repeat': 0}, {'mae': 0.03111307919025421, 'mse': 0.001027439466801261, 'r2': -16.93763931179623, 'fold': 12, 'repeat': 0}, {'mae': 0.01638396121561526, 'mse': 0.0002928308475778375, 'r2': -12.722414267912134, 'fold': 13, 'repeat': 0}, {'mae': 0.014187082275748253, 'mse': 0.0002546897039432698, 'r2': -6.674982132331329, 'fold': 14, 'repeat': 0}, {'mae': 0.010194770246744155, 'mse': 0.00022647385494734546, 'r2': -3.344706094405028, 'fold': 15, 'repeat': 0}]"
