feature,mean_abs_shap
vib_spec_c2_f16_t0,0.00045008101427462187
vib_spec_c2_f30_t3,0.00044912728739773355
vib_spec_c2_f162_t4,0.00044864727051143274
vib_spec_c2_f18_t6,0.00044761169581865215
vib_spec_c1_f52_t11,0.00044277371415582935
vib_spec_c2_f158_t8,0.00043858442372106545
vib_spec_c0_f195_t3,0.00043561353127443835
vib_spec_c1_f9_t0,0.0004356000663054888
vib_spec_c2_f211_t2,0.00043239216421324297
vib_spec_c2_f211_t0,0.0004313486693979018
vib_spec_c2_f10_t6,0.00042763154905011547
vib_spec_c2_f215_t3,0.0004273853850284804
vib_spec_c2_f53_t6,0.00042549238800999054
vib_spec_c2_f8_t4,0.00042274870690833035
vib_spec_c2_f171_t7,0.0004153876753176387
vib_spec_c2_f6_t2,0.0004145197713701298
vib_spec_c1_f0_t5,0.00041327745956144324
vib_spec_c0_f3_t3,0.00040987244317564406
vib_spec_c1_f168_t1,0.0004088431852697294
vib_spec_c2_f24_t9,0.00040812763373958006
vib_spec_c1_f129_t11,0.0004033273234508283
vib_spec_c2_f25_t6,0.00039996862879832884
vib_spec_c0_f11_t1,0.0003995343637234101
vib_spec_c1_f248_t8,0.0003974301231329941
vib_spec_c1_f219_t7,0.00039511980793782963
vib_spec_c0_f0_t5,0.00039271428568461334
vib_spec_c2_f84_t8,0.0003857508610144054
vib_spec_c2_f0_t10,0.00038540834320417825
vib_spec_c2_f53_t5,0.00038069747690620527
vib_spec_c2_f242_t5,0.000380663513224646
vib_spec_c0_f213_t5,0.0003779305800072123
vib_spec_c2_f213_t4,0.00037256793339787453
vib_spec_c0_f51_t2,0.0003723059659152134
vib_spec_c1_f44_t5,0.00037156884044231916
vib_spec_c2_f186_t7,0.00036980545822043584
vib_spec_c1_f8_t0,0.0003697868506634259
vib_spec_c2_f10_t1,0.00036803150511924374
vib_spec_c0_f207_t8,0.00036305782324082324
vib_spec_c1_f27_t2,0.00036238059342035434
vib_spec_c2_f6_t9,0.00036172364738458403
vib_spec_c0_f8_t1,0.0003610830214774512
vib_spec_c0_f113_t4,0.0003595074424663001
vib_spec_c0_f129_t11,0.000357971413954517
vib_spec_c2_f5_t7,0.00035767370995941415
vib_spec_c1_f4_t0,0.00035706045205977115
vib_spec_c1_f219_t3,0.00035279839212115714
vib_spec_c1_f246_t1,0.0003479355777395049
vib_spec_c2_f27_t6,0.00034691987732405407
vib_spec_c1_f134_t10,0.0003452061937844137
vib_spec_c2_f26_t3,0.00034517552429768434
vib_spec_c2_f162_t3,0.00034194624957858884
vib_spec_c1_f217_t4,0.00034135182760862995
vib_spec_c0_f199_t12,0.0003381093867358628
vib_spec_c2_f216_t0,0.0003379718041819518
vib_spec_c2_f0_t5,0.0003372444072000702
vib_spec_c1_f17_t2,0.0003369555042022064
vib_spec_c2_f5_t3,0.0003324118118138963
vib_spec_c1_f100_t9,0.0003299328431494873
vib_spec_c1_f126_t6,0.00032825917695462523
vib_spec_c1_f144_t11,0.0003270736275660931
vib_spec_c2_f197_t4,0.00032680828700808526
vib_spec_c0_f4_t7,0.0003238882036534386
vib_spec_c2_f36_t12,0.0003226140772409588
vib_spec_c0_f13_t2,0.0003214478346899316
vib_spec_c2_f248_t4,0.00031974103457717615
vib_spec_c2_f86_t1,0.00031957800968492186
vib_spec_c1_f182_t6,0.00031569192705949546
vib_spec_c2_f5_t5,0.0003128450637475366
vib_spec_c0_f249_t5,0.0003113668586078359
vib_spec_c2_f11_t7,0.00031078272371254476
vib_spec_c1_f54_t2,0.0003103649265966187
vib_spec_c1_f237_t3,0.000309980077436531
vib_spec_c1_f17_t0,0.00030617732864031085
vib_spec_c1_f118_t2,0.0003029067934675817
vib_spec_c2_f112_t2,0.00030195856106578054
vib_spec_c2_f10_t3,0.00030106717620605015
vib_spec_c2_f160_t10,0.0002982846144766684
vib_spec_c2_f42_t5,0.00029766788477848474
vib_spec_c1_f208_t6,0.0002963409469628721
vib_spec_c2_f30_t1,0.00029381347559767417
