condition_id,y_true,y_pred,lower,upper,interval_width,covered
14,0.105,0.12401944977401141,0.02552139038828996,0.22251750915973287,0.1969961187714429,True
14,0.1046,0.12456808772870218,0.015832352359450158,0.2333038230979542,0.21747147073850404,True
15,0.1048,0.09503704786908376,0.08476775617164668,0.10530633956652084,0.02053858339487416,True
15,0.1162,0.09443608742419983,0.08293148322989533,0.10594069161850433,0.02300920838860901,False
15,0.108,0.09383454118218941,0.08345646888737546,0.10421261347700336,0.020756144589627906,False
15,0.1036,0.09122317302030701,0.0781823879725557,0.10426395806805833,0.026081570095502632,True
15,0.1024,0.0925962161903188,0.08248793406448472,0.10270449831615287,0.02021656425166815,True
15,0.0992,0.09325806087404534,0.08248397223483034,0.10403214951326034,0.021548177278430003,True
15,0.1066,0.09012067807253574,0.07780811497957509,0.10243324116549639,0.024625126185921303,False
15,0.102,0.09250378472377634,0.08120557718084394,0.10380199226670873,0.022596415085864796,True
15,0.094,0.09288813788418387,0.08265224180163379,0.10312403396673396,0.020471792165100172,True
15,0.1072,0.09230932492739247,0.081296251125115,0.10332239872966993,0.02202614760455493,False
15,0.1078,0.09116860247586336,0.08034920721123019,0.10198799774049654,0.021638790529266344,False
15,0.1008,0.09071066086237972,0.07831856120980511,0.10310276051495433,0.024784199305149218,True
15,0.1058,0.09278379000459683,0.08226592695836502,0.10330165305082864,0.021035726092463625,False
15,0.1058,0.09339695259236055,0.08310776428554165,0.10368614089917946,0.020578376613637817,False
15,0.1018,0.09394577806573924,0.07226860411464986,0.11562295201682862,0.043354347902178764,True
15,0.0982,0.09197876896160682,0.0808310911147886,0.10312644680842505,0.022295355693636443,True
15,0.0956,0.09369355069302583,0.07269973717868114,0.11468736420737052,0.041987627028689384,True
15,0.0946,0.09023921370447803,0.06882649934997512,0.11165192805898094,0.042825428709005825,True
15,0.0942,0.09050175305094045,0.0785329027621197,0.1024706033397612,0.023937700577641496,True
15,0.0942,0.09441823691900916,0.058923084595301385,0.12991338924271695,0.07099030464741557,True
16,0.1154,0.10090972619975024,0.08092693831445189,0.12089251408504859,0.0399655757705967,True
16,0.1116,0.1030249307120008,0.07373405546836338,0.13231580595563824,0.05858175048727486,True
16,0.1018,0.1008640062843009,0.0797484887672808,0.12197952380132099,0.04223103503404019,True
16,0.1094,0.10048116605640037,0.0895606990181364,0.11140163309466433,0.02184093407652793,True
16,0.1038,0.09975335870680219,0.08912208061262468,0.1103846368009797,0.021262556188355014,True
16,0.1052,0.10038780560526256,0.0902026260394104,0.11057298517111472,0.02037035913170432,True
16,0.1072,0.09894711402954438,0.087319171456484,0.11057505660260476,0.02325588514612076,True
16,0.1044,0.09841488078638722,0.08631107383066561,0.11051868774210882,0.024207613911443215,True
16,0.1016,0.0991998098741318,0.08689783649128448,0.11150178325697911,0.024603946765694634,True
16,0.1066,0.09866564933448123,0.08584142219347023,0.11148987647549223,0.025648454282022004,True
