condition_id,y_true,y_pred,y_std,lower,upper,covered,interval_width
4,0.0848,0.09178800001740456,0.006538428585631752,0.07484441579472423,0.10873158424008489,True,0.03388716844536066
4,0.092,0.09067599982023239,0.007338434170556579,0.07165929331300563,0.10969270632745914,True,0.03803341301445351
4,0.0914,0.09038000017404556,0.007814678048948262,0.07012916253601503,0.11063083781207608,True,0.04050167527606105
4,0.0858,0.10394800007343293,0.05474196602090864,-0.037909496669532874,0.24580549681639874,True,0.2837149934859316
4,0.0812,0.09211200073361397,0.04190776910966998,-0.016487153664847196,0.20071115513207516,True,0.21719830879692237
5,0.1086,0.10439200013875961,0.007748647451494106,0.08431227318498387,0.12447172709253536,True,0.04015945390755149
5,0.1066,0.10206000000238419,0.00683932754467399,0.08433667080149111,0.11978332920327726,True,0.03544665840178615
5,0.1068,0.10218400001525879,0.0068233524282832045,0.08450206848759705,0.11986593154292054,True,0.03536386305532349
5,0.1016,0.10228799983859062,0.0070515995562926296,0.08401459218079095,0.12056140749639029,True,0.036546815315599335
5,0.09,0.09249999985098839,0.007276180279802262,0.07364461712781326,0.11135538257416353,True,0.03771076544635027
5,0.0954,0.09473600029945374,0.008346634067721506,0.07310665993881907,0.11636534066008841,True,0.043258680721269344
5,0.093,0.09563999965786935,0.008231743895987416,0.07430838393789413,0.11697161537784456,True,0.04266323143995043
5,0.0904,0.09426799982786178,0.008495702973953046,0.07225236457471007,0.1162836350810135,True,0.04403127050630343
5,0.097,0.09342799946665764,0.006716785753873436,0.07602222319549908,0.1108337757378162,True,0.03481155254231713
5,0.0952,0.0942199994623661,0.007773622058586274,0.0740755536922643,0.1143644452324679,True,0.0402888915402036
5,0.0954,0.09286399990320206,0.0076754609584930205,0.07297392731238005,0.11275407249402407,True,0.03978014518164402
5,0.1036,0.0936599998176098,0.007117218039551972,0.07521654942200116,0.11210345021321842,True,0.03688690079121726
5,0.098,0.09632799968123436,0.007128843886170885,0.07785442224381933,0.11480157711864938,True,0.03694715487483005
5,0.0926,0.09760799989104271,0.007591886093966273,0.07793450193087734,0.11728149785120809,True,0.03934699592033075
5,0.093,0.09303999990224839,0.0067712327622087174,0.07549313048319965,0.11058686932129712,True,0.035093738838097466
5,0.0962,0.09573199987411499,0.00766296048172051,0.07587432082835427,0.1155896789198757,True,0.039715358091521435
5,0.0956,0.09848400011658669,0.008277205699469704,0.07703457537168616,0.11993342486148721,True,0.04289884948980105
5,0.0912,0.09359600022435188,0.007210047027800388,0.07491199420286251,0.11228000624584125,True,0.03736801204297874
5,0.0942,0.09517599999904633,0.007368976494889527,0.07608014657786094,0.11427185342023172,True,0.038191706842370776
5,0.094,0.09462400048971176,0.0073241119303135375,0.07564440841764894,0.11360359256177457,True,0.037959184144125635
6,0.105,0.09449600026011468,0.009366257790207319,0.07022442251917956,0.1187675780010498,True,0.04854315548187024
6,0.0878,0.09927600026130676,0.008435533449712743,0.07741628739657794,0.12113571312603558,True,0.04371942572945764
6,0.0936,0.08936400055885314,0.006276520067052157,0.07309912208099698,0.10562887903670931,True,0.032529756955712336
6,0.0954,0.09496000036597252,0.007760824870740081,0.0748487170334879,0.11507128369845714,True,0.040222566664969234
6,0.1012,0.08717600092291831,0.006384059902187083,0.07063244535468206,0.10371955649115457,True,0.0330871111364725
