condition_id,y_true,y_pred_deterministic,y_pred,y_std,lower,upper,covered,abs_error,interval_width,checkpoint,checkpoint_sha256,fold
11,0.1168,0.09360772,0.097194746,0.0074157673,0.08265984,0.11172965,False,0.019605257,0.029069811,checkpoints/ResNetVibCNN_vib_spec_fold10_repeat0.pt,e4b46d41626f886a97ae7a8d7f35ca7dff391138c54a8e9ca336b3cdac0f7c5f,10
11,0.1102,0.09087757,0.08987386,0.008164189,0.073872045,0.10587567,False,0.020326145,0.032003626,checkpoints/ResNetVibCNN_vib_spec_fold10_repeat0.pt,e4b46d41626f886a97ae7a8d7f35ca7dff391138c54a8e9ca336b3cdac0f7c5f,10
11,0.1072,0.095084794,0.09846649,0.008148266,0.08249589,0.114437096,True,0.0087335035,0.031941205,checkpoints/ResNetVibCNN_vib_spec_fold10_repeat0.pt,e4b46d41626f886a97ae7a8d7f35ca7dff391138c54a8e9ca336b3cdac0f7c5f,10
11,0.1054,0.09231248,0.09162395,0.007374361,0.0771702,0.10607769,True,0.0137760565,0.028907493,checkpoints/ResNetVibCNN_vib_spec_fold10_repeat0.pt,e4b46d41626f886a97ae7a8d7f35ca7dff391138c54a8e9ca336b3cdac0f7c5f,10
11,0.103,0.09254036,0.094732836,0.0074319174,0.08016628,0.10929939,True,0.008267164,0.029133111,checkpoints/ResNetVibCNN_vib_spec_fold10_repeat0.pt,e4b46d41626f886a97ae7a8d7f35ca7dff391138c54a8e9ca336b3cdac0f7c5f,10
11,0.1016,0.09384039,0.09681546,0.011572218,0.07413391,0.11949701,True,0.0047845393,0.0453631,checkpoints/ResNetVibCNN_vib_spec_fold10_repeat0.pt,e4b46d41626f886a97ae7a8d7f35ca7dff391138c54a8e9ca336b3cdac0f7c5f,10
11,0.106,0.09529574,0.09741072,0.0105736535,0.07668636,0.11813509,True,0.008589275,0.041448727,checkpoints/ResNetVibCNN_vib_spec_fold10_repeat0.pt,e4b46d41626f886a97ae7a8d7f35ca7dff391138c54a8e9ca336b3cdac0f7c5f,10
11,0.1034,0.09255519,0.0936562,0.007977277,0.07802074,0.10929166,True,0.009743802,0.03127092,checkpoints/ResNetVibCNN_vib_spec_fold10_repeat0.pt,e4b46d41626f886a97ae7a8d7f35ca7dff391138c54a8e9ca336b3cdac0f7c5f,10
11,0.1082,0.0956113,0.1019284,0.010955387,0.08045584,0.12340096,True,0.0062716007,0.042945117,checkpoints/ResNetVibCNN_vib_spec_fold10_repeat0.pt,e4b46d41626f886a97ae7a8d7f35ca7dff391138c54a8e9ca336b3cdac0f7c5f,10
12,0.1022,0.09671347,0.0963235,0.0029233063,0.090593815,0.10205318,False,0.005876504,0.0114593655,checkpoints/ResNetVibCNN_vib_spec_fold11_repeat0.pt,2691817965a19431c667af1bc1c1d9f7d3fbdba468304c088481cb12a4a97ce2,11
12,0.1066,0.102427915,0.10149449,0.004068661,0.09351991,0.10946907,True,0.0051055104,0.01594916,checkpoints/ResNetVibCNN_vib_spec_fold11_repeat0.pt,2691817965a19431c667af1bc1c1d9f7d3fbdba468304c088481cb12a4a97ce2,11
12,0.102,0.10238526,0.1025598,0.0042929132,0.094145685,0.11097391,True,0.0005597994,0.016828224,checkpoints/ResNetVibCNN_vib_spec_fold11_repeat0.pt,2691817965a19431c667af1bc1c1d9f7d3fbdba468304c088481cb12a4a97ce2,11
12,0.1022,0.09757817,0.098055296,0.0037251853,0.090753935,0.105356656,True,0.004144706,0.014602721,checkpoints/ResNetVibCNN_vib_spec_fold11_repeat0.pt,2691817965a19431c667af1bc1c1d9f7d3fbdba468304c088481cb12a4a97ce2,11
12,0.1014,0.098396435,0.09836728,0.0041412143,0.0902505,0.10648406,True,0.0030327216,0.016233563,checkpoints/ResNetVibCNN_vib_spec_fold11_repeat0.pt,2691817965a19431c667af1bc1c1d9f7d3fbdba468304c088481cb12a4a97ce2,11
12,0.0928,0.09575818,0.0952836,0.003197784,0.08901594,0.10155126,True,0.002483599,0.012535319,checkpoints/ResNetVibCNN_vib_spec_fold11_repeat0.pt,2691817965a19431c667af1bc1c1d9f7d3fbdba468304c088481cb12a4a97ce2,11
12,0.0964,0.09803002,0.098610125,0.0034105044,0.09192554,0.10529471,True,0.0022101253,0.013369173,checkpoints/ResNetVibCNN_vib_spec_fold11_repeat0.pt,2691817965a19431c667af1bc1c1d9f7d3fbdba468304c088481cb12a4a97ce2,11
12,0.0968,0.10064315,0.10031471,0.0030491264,0.09433842,0.106290996,True,0.003514707,0.011952579,checkpoints/ResNetVibCNN_vib_spec_fold11_repeat0.pt,2691817965a19431c667af1bc1c1d9f7d3fbdba468304c088481cb12a4a97ce2,11
12,0.0988,0.09644078,0.09724563,0.0032810909,0.090814695,0.10367657,True,0.0015543699,0.012861878,checkpoints/ResNetVibCNN_vib_spec_fold11_repeat0.pt,2691817965a19431c667af1bc1c1d9f7d3fbdba468304c088481cb12a4a97ce2,11
12,0.089,0.10348143,0.103941165,0.0068664877,0.090482846,0.117399484,False,0.014941163,0.026916638,checkpoints/ResNetVibCNN_vib_spec_fold11_repeat0.pt,2691817965a19431c667af1bc1c1d9f7d3fbdba468304c088481cb12a4a97ce2,11
12,0.0898,0.09902991,0.09925857,0.003524447,0.092350654,0.10616649,False,0.009458572,0.013815835,checkpoints/ResNetVibCNN_vib_spec_fold11_repeat0.pt,2691817965a19431c667af1bc1c1d9f7d3fbdba468304c088481cb12a4a97ce2,11
12,0.0928,0.10339899,0.10275832,0.006240885,0.090526186,0.11499045,True,0.009958319,0.024464265,checkpoints/ResNetVibCNN_vib_spec_fold11_repeat0.pt,2691817965a19431c667af1bc1c1d9f7d3fbdba468304c088481cb12a4a97ce2,11
12,0.0972,0.1008306,0.10036632,0.0037231916,0.09306886,0.10766377,True,0.003166318,0.0145949125,checkpoints/ResNetVibCNN_vib_spec_fold11_repeat0.pt,2691817965a19431c667af1bc1c1d9f7d3fbdba468304c088481cb12a4a97ce2,11
12,0.094,0.097314425,0.0973009,0.0035642649,0.09031494,0.104286864,True,0.0033009052,0.013971925,checkpoints/ResNetVibCNN_vib_spec_fold11_repeat0.pt,2691817965a19431c667af1bc1c1d9f7d3fbdba468304c088481cb12a4a97ce2,11
12,0.0866,0.09596676,0.09608733,0.0031549092,0.089903705,0.10227095,False,0.009487331,0.012367249,checkpoints/ResNetVibCNN_vib_spec_fold11_repeat0.pt,2691817965a19431c667af1bc1c1d9f7d3fbdba468304c088481cb12a4a97ce2,11
12,0.0864,0.10428127,0.1042017,0.004482036,0.0954169,0.11298649,False,0.017801695,0.017569587,checkpoints/ResNetVibCNN_vib_spec_fold11_repeat0.pt,2691817965a19431c667af1bc1c1d9f7d3fbdba468304c088481cb12a4a97ce2,11
12,0.0836,0.09784139,0.09778006,0.003666251,0.0905942,0.10496591,False,0.014180057,0.014371708,checkpoints/ResNetVibCNN_vib_spec_fold11_repeat0.pt,2691817965a19431c667af1bc1c1d9f7d3fbdba468304c088481cb12a4a97ce2,11
12,0.08,0.09923655,0.098946325,0.0035244331,0.09203844,0.10585421,False,0.018946327,0.0138157755,checkpoints/ResNetVibCNN_vib_spec_fold11_repeat0.pt,2691817965a19431c667af1bc1c1d9f7d3fbdba468304c088481cb12a4a97ce2,11
12,0.0796,0.10313954,0.10345845,0.0043431846,0.0949458,0.111971095,False,0.02385845,0.017025292,checkpoints/ResNetVibCNN_vib_spec_fold11_repeat0.pt,2691817965a19431c667af1bc1c1d9f7d3fbdba468304c088481cb12a4a97ce2,11
12,0.0838,0.098438695,0.098776035,0.004240389,0.090464875,0.107087195,False,0.014976032,0.01662232,checkpoints/ResNetVibCNN_vib_spec_fold11_repeat0.pt,2691817965a19431c667af1bc1c1d9f7d3fbdba468304c088481cb12a4a97ce2,11
13,0.1062,0.097513966,0.09879585,0.005668896,0.08768482,0.10990689,True,0.0074041486,0.022222072,checkpoints/ResNetVibCNN_vib_spec_fold12_repeat0.pt,b936ac0133b5c2eda8f026859b31b2a6e170aa760bc027e02301dbaeaea068ec,12
13,0.103,0.09615794,0.09568658,0.004771926,0.0863336,0.10503955,True,0.007313423,0.01870595,checkpoints/ResNetVibCNN_vib_spec_fold12_repeat0.pt,b936ac0133b5c2eda8f026859b31b2a6e170aa760bc027e02301dbaeaea068ec,12
13,0.0994,0.095988296,0.095243655,0.0056349123,0.08419923,0.10628808,True,0.0041563436,0.022088856,checkpoints/ResNetVibCNN_vib_spec_fold12_repeat0.pt,b936ac0133b5c2eda8f026859b31b2a6e170aa760bc027e02301dbaeaea068ec,12
13,0.1004,0.09582091,0.09425657,0.0051579294,0.08414703,0.104366116,True,0.0061434284,0.020219088,checkpoints/ResNetVibCNN_vib_spec_fold12_repeat0.pt,b936ac0133b5c2eda8f026859b31b2a6e170aa760bc027e02301dbaeaea068ec,12
13,0.0902,0.096987836,0.09705874,0.0053168014,0.08663781,0.10747968,True,0.0068587437,0.020841867,checkpoints/ResNetVibCNN_vib_spec_fold12_repeat0.pt,b936ac0133b5c2eda8f026859b31b2a6e170aa760bc027e02301dbaeaea068ec,12
13,0.089,0.09619879,0.09577629,0.0053082965,0.08537203,0.10618055,True,0.006776288,0.020808518,checkpoints/ResNetVibCNN_vib_spec_fold12_repeat0.pt,b936ac0133b5c2eda8f026859b31b2a6e170aa760bc027e02301dbaeaea068ec,12
13,0.092,0.09684636,0.09497018,0.0051450008,0.08488598,0.105054386,True,0.0029701814,0.020168409,checkpoints/ResNetVibCNN_vib_spec_fold12_repeat0.pt,b936ac0133b5c2eda8f026859b31b2a6e170aa760bc027e02301dbaeaea068ec,12
13,0.0888,0.09649691,0.09644645,0.005485269,0.08569532,0.107197575,True,0.007646449,0.021502256,checkpoints/ResNetVibCNN_vib_spec_fold12_repeat0.pt,b936ac0133b5c2eda8f026859b31b2a6e170aa760bc027e02301dbaeaea068ec,12
13,0.0846,0.09796473,0.097567014,0.006858042,0.08412525,0.11100878,True,0.012967013,0.026883528,checkpoints/ResNetVibCNN_vib_spec_fold12_repeat0.pt,b936ac0133b5c2eda8f026859b31b2a6e170aa760bc027e02301dbaeaea068ec,12
13,0.084,0.09534995,0.09576208,0.006543083,0.082937635,0.10858653,True,0.011762083,0.025648892,checkpoints/ResNetVibCNN_vib_spec_fold12_repeat0.pt,b936ac0133b5c2eda8f026859b31b2a6e170aa760bc027e02301dbaeaea068ec,12
13,0.0866,0.09731403,0.09724197,0.005257926,0.08693643,0.10754751,False,0.01064197,0.020611078,checkpoints/ResNetVibCNN_vib_spec_fold12_repeat0.pt,b936ac0133b5c2eda8f026859b31b2a6e170aa760bc027e02301dbaeaea068ec,12
13,0.0886,0.09556948,0.09588725,0.00650732,0.08313291,0.108641595,True,0.007287249,0.025508687,checkpoints/ResNetVibCNN_vib_spec_fold12_repeat0.pt,b936ac0133b5c2eda8f026859b31b2a6e170aa760bc027e02301dbaeaea068ec,12
13,0.0832,0.09660151,0.09832441,0.006221502,0.08613027,0.11051855,False,0.01512441,0.024388283,checkpoints/ResNetVibCNN_vib_spec_fold12_repeat0.pt,b936ac0133b5c2eda8f026859b31b2a6e170aa760bc027e02301dbaeaea068ec,12
13,0.0836,0.0967985,0.097571366,0.0059756087,0.08585917,0.10928356,False,0.013971366,0.023424387,checkpoints/ResNetVibCNN_vib_spec_fold12_repeat0.pt,b936ac0133b5c2eda8f026859b31b2a6e170aa760bc027e02301dbaeaea068ec,12
13,0.0818,0.0944156,0.09642313,0.005746858,0.08515929,0.10768697,False,0.014623128,0.02252768,checkpoints/ResNetVibCNN_vib_spec_fold12_repeat0.pt,b936ac0133b5c2eda8f026859b31b2a6e170aa760bc027e02301dbaeaea068ec,12
13,0.0868,0.09391268,0.092996284,0.00598124,0.08127306,0.10471951,True,0.006196283,0.023446456,checkpoints/ResNetVibCNN_vib_spec_fold12_repeat0.pt,b936ac0133b5c2eda8f026859b31b2a6e170aa760bc027e02301dbaeaea068ec,12
13,0.0786,0.09580796,0.096257105,0.005948066,0.0845989,0.10791531,False,0.017657109,0.023316413,checkpoints/ResNetVibCNN_vib_spec_fold12_repeat0.pt,b936ac0133b5c2eda8f026859b31b2a6e170aa760bc027e02301dbaeaea068ec,12
13,0.0782,0.0936899,0.093630716,0.006386835,0.08111252,0.10614891,False,0.015430719,0.025036395,checkpoints/ResNetVibCNN_vib_spec_fold12_repeat0.pt,b936ac0133b5c2eda8f026859b31b2a6e170aa760bc027e02301dbaeaea068ec,12
13,0.0884,0.09487685,0.09529268,0.0054538427,0.084603146,0.105982214,True,0.006892681,0.021379068,checkpoints/ResNetVibCNN_vib_spec_fold12_repeat0.pt,b936ac0133b5c2eda8f026859b31b2a6e170aa760bc027e02301dbaeaea068ec,12
13,0.0858,0.09366177,0.094984256,0.0047539803,0.085666455,0.104302056,True,0.009184256,0.0186356,checkpoints/ResNetVibCNN_vib_spec_fold12_repeat0.pt,b936ac0133b5c2eda8f026859b31b2a6e170aa760bc027e02301dbaeaea068ec,12
14,0.1094,0.10334204,0.1050513,0.0043429425,0.09653913,0.11356347,True,0.0043486953,0.017024338,checkpoints/ResNetVibCNN_vib_spec_fold13_repeat0.pt,1fc4ea73243e703be77fc4201be83257388dfae16f3eb668fe5c4b85922cc2da,13
14,0.1212,0.10282095,0.104073025,0.0052255327,0.09383098,0.11431507,False,0.017126977,0.02048409,checkpoints/ResNetVibCNN_vib_spec_fold13_repeat0.pt,1fc4ea73243e703be77fc4201be83257388dfae16f3eb668fe5c4b85922cc2da,13
14,0.1074,0.10536599,0.10723104,0.0049087917,0.09760981,0.116852276,True,0.00016895682,0.019242465,checkpoints/ResNetVibCNN_vib_spec_fold13_repeat0.pt,1fc4ea73243e703be77fc4201be83257388dfae16f3eb668fe5c4b85922cc2da,13
14,0.1086,0.10686113,0.10923726,0.005847886,0.09777541,0.120699115,True,0.00063726306,0.022923708,checkpoints/ResNetVibCNN_vib_spec_fold13_repeat0.pt,1fc4ea73243e703be77fc4201be83257388dfae16f3eb668fe5c4b85922cc2da,13
14,0.1058,0.102580875,0.10297608,0.004242343,0.09466109,0.111291066,True,0.0028239265,0.016629979,checkpoints/ResNetVibCNN_vib_spec_fold13_repeat0.pt,1fc4ea73243e703be77fc4201be83257388dfae16f3eb668fe5c4b85922cc2da,13
14,0.104,0.105594225,0.107565165,0.0069370843,0.09396848,0.12116185,True,0.0035651624,0.027193367,checkpoints/ResNetVibCNN_vib_spec_fold13_repeat0.pt,1fc4ea73243e703be77fc4201be83257388dfae16f3eb668fe5c4b85922cc2da,13
14,0.1036,0.10601368,0.108359106,0.0048207156,0.0989105,0.11780771,True,0.004759103,0.018897206,checkpoints/ResNetVibCNN_vib_spec_fold13_repeat0.pt,1fc4ea73243e703be77fc4201be83257388dfae16f3eb668fe5c4b85922cc2da,13
14,0.113,0.10217507,0.10261734,0.004051713,0.09467598,0.110558696,False,0.01038266,0.015882716,checkpoints/ResNetVibCNN_vib_spec_fold13_repeat0.pt,1fc4ea73243e703be77fc4201be83257388dfae16f3eb668fe5c4b85922cc2da,13
14,0.1072,0.10736119,0.11017248,0.0060150325,0.09838302,0.121961944,True,0.0029724836,0.023578927,checkpoints/ResNetVibCNN_vib_spec_fold13_repeat0.pt,1fc4ea73243e703be77fc4201be83257388dfae16f3eb668fe5c4b85922cc2da,13
14,0.1024,0.107260555,0.106774226,0.0062114387,0.094599806,0.118948646,True,0.0043742284,0.02434884,checkpoints/ResNetVibCNN_vib_spec_fold13_repeat0.pt,1fc4ea73243e703be77fc4201be83257388dfae16f3eb668fe5c4b85922cc2da,13
14,0.1052,0.10478323,0.10534406,0.004252386,0.09700938,0.11367873,True,0.00014405698,0.016669348,checkpoints/ResNetVibCNN_vib_spec_fold13_repeat0.pt,1fc4ea73243e703be77fc4201be83257388dfae16f3eb668fe5c4b85922cc2da,13
14,0.106,0.111421354,0.11351091,0.006643251,0.10049014,0.12653168,True,0.007510908,0.026041538,checkpoints/ResNetVibCNN_vib_spec_fold13_repeat0.pt,1fc4ea73243e703be77fc4201be83257388dfae16f3eb668fe5c4b85922cc2da,13
14,0.1,0.10838344,0.110676825,0.005284136,0.10031992,0.12103373,False,0.010676824,0.020713806,checkpoints/ResNetVibCNN_vib_spec_fold13_repeat0.pt,1fc4ea73243e703be77fc4201be83257388dfae16f3eb668fe5c4b85922cc2da,13
14,0.099,0.103749126,0.10430536,0.004463126,0.09555763,0.11305308,True,0.0053053573,0.017495453,checkpoints/ResNetVibCNN_vib_spec_fold13_repeat0.pt,1fc4ea73243e703be77fc4201be83257388dfae16f3eb668fe5c4b85922cc2da,13
14,0.1076,0.10835239,0.109583914,0.0039732615,0.10179632,0.11737151,True,0.0019839108,0.015575185,checkpoints/ResNetVibCNN_vib_spec_fold13_repeat0.pt,1fc4ea73243e703be77fc4201be83257388dfae16f3eb668fe5c4b85922cc2da,13
14,0.103,0.10610077,0.10831502,0.004766738,0.098972216,0.117657825,True,0.0053150207,0.01868561,checkpoints/ResNetVibCNN_vib_spec_fold13_repeat0.pt,1fc4ea73243e703be77fc4201be83257388dfae16f3eb668fe5c4b85922cc2da,13
14,0.1064,0.10812746,0.110247195,0.00399843,0.10241027,0.11808412,True,0.0038471967,0.015673846,checkpoints/ResNetVibCNN_vib_spec_fold13_repeat0.pt,1fc4ea73243e703be77fc4201be83257388dfae16f3eb668fe5c4b85922cc2da,13
14,0.1082,0.10851301,0.11058209,0.0058438154,0.09912822,0.122035965,True,0.0023820922,0.022907749,checkpoints/ResNetVibCNN_vib_spec_fold13_repeat0.pt,1fc4ea73243e703be77fc4201be83257388dfae16f3eb668fe5c4b85922cc2da,13
14,0.105,0.10591458,0.107557915,0.0037510754,0.10020581,0.11491002,True,0.0025579184,0.014704213,checkpoints/ResNetVibCNN_vib_spec_fold13_repeat0.pt,1fc4ea73243e703be77fc4201be83257388dfae16f3eb668fe5c4b85922cc2da,13
14,0.1046,0.108529344,0.11069598,0.0043344237,0.10220051,0.11919145,True,0.006095983,0.016990945,checkpoints/ResNetVibCNN_vib_spec_fold13_repeat0.pt,1fc4ea73243e703be77fc4201be83257388dfae16f3eb668fe5c4b85922cc2da,13
15,0.1048,0.09721458,0.099926345,0.008300685,0.083657004,0.116195686,True,0.0048736557,0.032538682,checkpoints/ResNetVibCNN_vib_spec_fold14_repeat0.pt,95b54916a3a8885a353949dc5bf31ab1bbbe5a74c21f7bb30b4ecb7833cb2393,14
15,0.1162,0.09855848,0.10244212,0.008217079,0.08633665,0.118547596,True,0.013757877,0.032210946,checkpoints/ResNetVibCNN_vib_spec_fold14_repeat0.pt,95b54916a3a8885a353949dc5bf31ab1bbbe5a74c21f7bb30b4ecb7833cb2393,14
15,0.108,0.109955676,0.11419301,0.012047027,0.090580836,0.13780518,True,0.0061930045,0.047224343,checkpoints/ResNetVibCNN_vib_spec_fold14_repeat0.pt,95b54916a3a8885a353949dc5bf31ab1bbbe5a74c21f7bb30b4ecb7833cb2393,14
15,0.1036,0.1613363,0.1621824,0.023972036,0.11519721,0.2091676,False,0.058582403,0.09397039,checkpoints/ResNetVibCNN_vib_spec_fold14_repeat0.pt,95b54916a3a8885a353949dc5bf31ab1bbbe5a74c21f7bb30b4ecb7833cb2393,14
15,0.1024,0.11988009,0.122713625,0.014466072,0.09436012,0.15106712,True,0.020313628,0.056707002,checkpoints/ResNetVibCNN_vib_spec_fold14_repeat0.pt,95b54916a3a8885a353949dc5bf31ab1bbbe5a74c21f7bb30b4ecb7833cb2393,14
15,0.0992,0.11912879,0.12594749,0.013136996,0.10019898,0.151696,False,0.026747487,0.05149702,checkpoints/ResNetVibCNN_vib_spec_fold14_repeat0.pt,95b54916a3a8885a353949dc5bf31ab1bbbe5a74c21f7bb30b4ecb7833cb2393,14
15,0.1066,0.13180953,0.13666442,0.016191449,0.10492918,0.16839966,True,0.030064419,0.06347048,checkpoints/ResNetVibCNN_vib_spec_fold14_repeat0.pt,95b54916a3a8885a353949dc5bf31ab1bbbe5a74c21f7bb30b4ecb7833cb2393,14
15,0.102,0.11858206,0.12066637,0.012372773,0.096415736,0.14491701,True,0.018666372,0.048501275,checkpoints/ResNetVibCNN_vib_spec_fold14_repeat0.pt,95b54916a3a8885a353949dc5bf31ab1bbbe5a74c21f7bb30b4ecb7833cb2393,14
15,0.094,0.12519126,0.13269661,0.0128112035,0.10758665,0.15780658,False,0.038696617,0.050219923,checkpoints/ResNetVibCNN_vib_spec_fold14_repeat0.pt,95b54916a3a8885a353949dc5bf31ab1bbbe5a74c21f7bb30b4ecb7833cb2393,14
15,0.1072,0.13177352,0.14284141,0.018668521,0.10625111,0.1794317,True,0.035641417,0.07318059,checkpoints/ResNetVibCNN_vib_spec_fold14_repeat0.pt,95b54916a3a8885a353949dc5bf31ab1bbbe5a74c21f7bb30b4ecb7833cb2393,14
15,0.1078,0.14205068,0.14468552,0.015666945,0.11397831,0.17539273,False,0.036885522,0.06141442,checkpoints/ResNetVibCNN_vib_spec_fold14_repeat0.pt,95b54916a3a8885a353949dc5bf31ab1bbbe5a74c21f7bb30b4ecb7833cb2393,14
15,0.1008,0.15868814,0.16320884,0.023361824,0.11741966,0.20899802,False,0.062408842,0.091578364,checkpoints/ResNetVibCNN_vib_spec_fold14_repeat0.pt,95b54916a3a8885a353949dc5bf31ab1bbbe5a74c21f7bb30b4ecb7833cb2393,14
15,0.1058,0.12934384,0.13432047,0.014225565,0.10643836,0.16220258,False,0.028520465,0.05576422,checkpoints/ResNetVibCNN_vib_spec_fold14_repeat0.pt,95b54916a3a8885a353949dc5bf31ab1bbbe5a74c21f7bb30b4ecb7833cb2393,14
15,0.1058,0.122471996,0.122960776,0.015251411,0.09306801,0.15285355,True,0.017160773,0.059785537,checkpoints/ResNetVibCNN_vib_spec_fold14_repeat0.pt,95b54916a3a8885a353949dc5bf31ab1bbbe5a74c21f7bb30b4ecb7833cb2393,14
15,0.1018,0.15480736,0.1658221,0.019857673,0.12690106,0.20474315,False,0.0640221,0.07784209,checkpoints/ResNetVibCNN_vib_spec_fold14_repeat0.pt,95b54916a3a8885a353949dc5bf31ab1bbbe5a74c21f7bb30b4ecb7833cb2393,14
15,0.0982,0.13434467,0.13901173,0.013591592,0.112372205,0.16565125,False,0.040811725,0.053279042,checkpoints/ResNetVibCNN_vib_spec_fold14_repeat0.pt,95b54916a3a8885a353949dc5bf31ab1bbbe5a74c21f7bb30b4ecb7833cb2393,14
15,0.0956,0.13434029,0.13880791,0.01708311,0.10532501,0.1722908,False,0.043207906,0.06696579,checkpoints/ResNetVibCNN_vib_spec_fold14_repeat0.pt,95b54916a3a8885a353949dc5bf31ab1bbbe5a74c21f7bb30b4ecb7833cb2393,14
15,0.0946,0.17867315,0.17986296,0.02405826,0.13270877,0.22701715,False,0.08526296,0.09430838,checkpoints/ResNetVibCNN_vib_spec_fold14_repeat0.pt,95b54916a3a8885a353949dc5bf31ab1bbbe5a74c21f7bb30b4ecb7833cb2393,14
15,0.0942,0.15545347,0.15859169,0.020551017,0.118311696,0.19887167,False,0.06439169,0.08055998,checkpoints/ResNetVibCNN_vib_spec_fold14_repeat0.pt,95b54916a3a8885a353949dc5bf31ab1bbbe5a74c21f7bb30b4ecb7833cb2393,14
15,0.0942,0.15451422,0.15624832,0.024747098,0.10774401,0.20475262,False,0.062048316,0.097008616,checkpoints/ResNetVibCNN_vib_spec_fold14_repeat0.pt,95b54916a3a8885a353949dc5bf31ab1bbbe5a74c21f7bb30b4ecb7833cb2393,14
16,0.1154,0.096908,0.099209525,0.0057163504,0.088005476,0.11041357,False,0.016190477,0.022408098,checkpoints/ResNetVibCNN_vib_spec_fold15_repeat0.pt,ea811a7e75a4a3d5a8c66d2b56ca47f973d1824863554eed11c521749224ccb7,15
16,0.1116,0.093077995,0.09807721,0.0064930287,0.08535087,0.110803545,False,0.013522789,0.025452673,checkpoints/ResNetVibCNN_vib_spec_fold15_repeat0.pt,ea811a7e75a4a3d5a8c66d2b56ca47f973d1824863554eed11c521749224ccb7,15
16,0.1018,0.09228594,0.09372425,0.0060119503,0.08194083,0.10550767,True,0.008075751,0.023566842,checkpoints/ResNetVibCNN_vib_spec_fold15_repeat0.pt,ea811a7e75a4a3d5a8c66d2b56ca47f973d1824863554eed11c521749224ccb7,15
16,0.1094,0.0927761,0.094231434,0.00689922,0.080708966,0.1077539,False,0.0151685625,0.027044937,checkpoints/ResNetVibCNN_vib_spec_fold15_repeat0.pt,ea811a7e75a4a3d5a8c66d2b56ca47f973d1824863554eed11c521749224ccb7,15
16,0.1038,0.09273117,0.09448293,0.0064122933,0.081914835,0.10705102,True,0.00931707,0.025136188,checkpoints/ResNetVibCNN_vib_spec_fold15_repeat0.pt,ea811a7e75a4a3d5a8c66d2b56ca47f973d1824863554eed11c521749224ccb7,15
16,0.1052,0.090867266,0.092044316,0.0074154674,0.07751,0.10657863,True,0.013155684,0.029068634,checkpoints/ResNetVibCNN_vib_spec_fold15_repeat0.pt,ea811a7e75a4a3d5a8c66d2b56ca47f973d1824863554eed11c521749224ccb7,15
16,0.1072,0.09082666,0.09244087,0.0065912707,0.079521984,0.10535976,False,0.014759123,0.025837779,checkpoints/ResNetVibCNN_vib_spec_fold15_repeat0.pt,ea811a7e75a4a3d5a8c66d2b56ca47f973d1824863554eed11c521749224ccb7,15
16,0.1044,0.09367931,0.096992515,0.006599246,0.084057994,0.109927036,True,0.0074074864,0.025869042,checkpoints/ResNetVibCNN_vib_spec_fold15_repeat0.pt,ea811a7e75a4a3d5a8c66d2b56ca47f973d1824863554eed11c521749224ccb7,15
16,0.1016,0.09233135,0.0957108,0.0074360115,0.08113622,0.11028538,True,0.0058891997,0.02914916,checkpoints/ResNetVibCNN_vib_spec_fold15_repeat0.pt,ea811a7e75a4a3d5a8c66d2b56ca47f973d1824863554eed11c521749224ccb7,15
16,0.1066,0.08970061,0.090989515,0.007617435,0.07605934,0.10591969,False,0.015610486,0.029860348,checkpoints/ResNetVibCNN_vib_spec_fold15_repeat0.pt,ea811a7e75a4a3d5a8c66d2b56ca47f973d1824863554eed11c521749224ccb7,15
16,0.1044,0.092589945,0.09372721,0.0066069094,0.08077767,0.10667675,True,0.010672793,0.025899082,checkpoints/ResNetVibCNN_vib_spec_fold15_repeat0.pt,ea811a7e75a4a3d5a8c66d2b56ca47f973d1824863554eed11c521749224ccb7,15
16,0.098,0.09086114,0.09229254,0.0060378853,0.08045828,0.104126796,True,0.0057074577,0.023668513,checkpoints/ResNetVibCNN_vib_spec_fold15_repeat0.pt,ea811a7e75a4a3d5a8c66d2b56ca47f973d1824863554eed11c521749224ccb7,15
16,0.0986,0.09204111,0.091905355,0.006748741,0.078677826,0.105132885,True,0.0066946447,0.02645506,checkpoints/ResNetVibCNN_vib_spec_fold15_repeat0.pt,ea811a7e75a4a3d5a8c66d2b56ca47f973d1824863554eed11c521749224ccb7,15
16,0.0922,0.09192109,0.09593181,0.008845077,0.07859546,0.11326817,True,0.0037318096,0.034672707,checkpoints/ResNetVibCNN_vib_spec_fold15_repeat0.pt,ea811a7e75a4a3d5a8c66d2b56ca47f973d1824863554eed11c521749224ccb7,15
16,0.092,0.09121873,0.09305535,0.00785453,0.07766047,0.108450234,True,0.0010553524,0.030789763,checkpoints/ResNetVibCNN_vib_spec_fold15_repeat0.pt,ea811a7e75a4a3d5a8c66d2b56ca47f973d1824863554eed11c521749224ccb7,15
16,0.0936,0.09070064,0.090673834,0.00613944,0.078640535,0.10270713,True,0.0029261634,0.024066597,checkpoints/ResNetVibCNN_vib_spec_fold15_repeat0.pt,ea811a7e75a4a3d5a8c66d2b56ca47f973d1824863554eed11c521749224ccb7,15
16,0.0916,0.09071704,0.09324399,0.0070306244,0.07946396,0.107024014,True,0.0016439855,0.027560055,checkpoints/ResNetVibCNN_vib_spec_fold15_repeat0.pt,ea811a7e75a4a3d5a8c66d2b56ca47f973d1824863554eed11c521749224ccb7,15
