fold,repeat,condition_id,y_true,y_pred,y_std,lower,upper,covered,abs_error,interval_width
9,0,10,0.07800000160932541,-0.5328280520338544,0.07041513902407961,-0.6708417245210505,-0.3948143795466584,False,0.6108280536431798,0.27602734497439213
9,0,10,0.07440000027418137,-0.5221562522417346,0.075842688036116,-0.6708079207925219,-0.3735045836909472,False,0.5965562525159159,0.29730333710157475
9,0,10,0.0737999975681305,-0.5410372203833573,0.08769448016338706,-0.712918401503596,-0.3691560392631187,False,0.6148372179514878,0.3437623622404773
9,0,10,0.06599999964237213,-0.5397837476459403,0.08789038237902368,-0.7120488971088267,-0.3675185981830539,False,0.6057837472883124,0.3445302989257728
9,0,10,0.07320000231266022,-0.5438788155540265,0.0763173411757007,-0.6934608042583998,-0.39429682684965317,False,0.6170788178666867,0.2991639774087467
9,0,10,0.07259999960660934,-0.5338981727990226,0.07332472514029933,-0.6776146340740093,-0.3901817115240359,False,0.606498172405632,0.28743292254997344
9,0,10,0.07320000231266022,-0.5043389302588163,0.09068678776928957,-0.6820850342866238,-0.3265928262310087,False,0.5775389325714765,0.3554922080556151
9,0,10,0.07419999688863754,-0.535386501086726,0.08073282889806445,-0.6936228457269323,-0.3771501564465197,False,0.6095864979753636,0.3164726892804126
10,0,11,0.1136000007390976,-0.2527063979560723,0.16492065657106122,-0.5759508848353523,0.07053808892320768,False,0.3663063986951699,0.64648897375856
10,0,11,0.11219999939203262,-0.2775002624232523,0.16388609651086175,-0.5987170115845413,0.043716486738036686,False,0.38970026181528494,0.6424334983225779
10,0,11,0.11100000143051147,-0.2379338790621816,0.1875170127775509,-0.6054672241061814,0.12959946598181815,True,0.3489338804926931,0.7350666900879995
10,0,11,0.10580000281333923,-0.27462047604632633,0.16818345335967796,-0.6042600446312951,0.055019092538642456,False,0.38042047885966557,0.6592791371699376
10,0,11,0.11060000211000443,-0.25908836095392873,0.1537419173834414,-0.5604225190254739,0.04224579711761639,False,0.36968836306393316,0.6026683161430904
10,0,11,0.10260000079870224,-0.27514568434327347,0.16687845842093454,-0.6022274628483052,0.05193609416175826,False,0.3777456851419757,0.6541635570100635
10,0,11,0.10740000009536743,-0.24863800449727289,0.15342431620075084,-0.5493496642507445,0.05207365525619875,False,0.35603800459264034,0.6014233195069433
10,0,11,0.12200000137090683,-0.2550500679501331,0.14067401022954568,-0.5307711280000427,0.020670992099776464,False,0.3770500693210399,0.5514421200998192
10,0,11,0.10019999742507935,-0.21629595888780068,0.1686215938056235,-0.5467942827468227,0.11420236497122138,True,0.31649595631288,0.6609966477180441
10,0,11,0.10840000212192535,-0.21027594206032074,0.1131346854893944,-0.43201992561953373,0.011468041498892273,False,0.3186759441822461,0.443487967118426
10,0,11,0.11079999804496765,-0.30112257538999376,0.15149663671003202,-0.5980559833416565,-0.004189167438330976,False,0.4119225734349614,0.5938668159033256
10,0,11,0.11680000275373459,-0.24033250033545261,0.14203634616488958,-0.5187237388186362,0.038058738147730975,False,0.3571325030891872,0.5567824769663672
10,0,11,0.11020000278949738,-0.298581323739363,0.1512280196518235,-0.594988242256937,-0.0021744052217889664,False,0.4087813265288604,0.5928138370351481
10,0,11,0.10719999670982361,-0.23014505434199461,0.1361385924440767,-0.49697669553238494,0.03668658684839571,False,0.3373450510518182,0.5336632823807806
10,0,11,0.10540000349283218,-0.20603604491584573,0.129398082853102,-0.4596562873079256,0.047584197476234186,False,0.3114360484086779,0.5072404847841598
10,0,11,0.10300000011920929,-0.2891243619396052,0.13542137955246303,-0.5545502658624328,-0.023698458016777668,False,0.3921243620588145,0.5308518078456552
10,0,11,0.10159999877214432,-0.20264199981417136,0.3518881502808164,-0.8923427743645715,0.4870587747362288,True,0.3042419985863157,1.3794015491008003
10,0,11,0.10599999874830246,-0.2662892011615594,0.16302773762755637,-0.5858235669115699,0.05324516458845108,False,0.37228919990986187,0.639068731500021
10,0,11,0.10339999943971634,-0.27324265502675954,0.15733914890122697,-0.5816273868731644,0.03514207681964532,False,0.3766426544664759,0.6167694636928097
10,0,11,0.10819999873638153,-0.27522280842078023,0.19976740270794402,-0.6667669177283505,0.11632130088679005,True,0.38342280715716176,0.7830882186151406
11,0,12,0.10220000147819519,0.016833725526730993,0.1666698215924903,-0.30983912479454995,0.343506575848012,True,0.0853662759514642,0.6533457006425619
11,0,12,0.10660000145435333,-0.01931134861971236,0.15462551186770235,-0.32237735188040895,0.28375465464098426,True,0.1259113500740657,0.6061320065213932
11,0,12,0.10199999809265137,-0.0460065060290408,0.14815693586916603,-0.3363941003326062,0.24438108827452462,True,0.14800650412169217,0.5807751886071308
11,0,12,0.10220000147819519,-0.035781664265314476,0.1434120959188206,-0.3168693722662028,0.24530604373557385,True,0.13798166574350967,0.5621754160017767
11,0,12,0.10140000283718109,-0.04147055492697963,0.14504935080874476,-0.3257672825121194,0.24282617265816012,True,0.14287055776416072,0.5685934551702795
11,0,12,0.09279999881982803,-0.04340607088533794,0.1394331941320404,-0.3166951313841371,0.2298829896134612,True,0.13620606970516597,0.5465781209975983
11,0,12,0.09640000015497208,-0.04386328383894848,0.13434172732241806,-0.3071730693908879,0.2194465017129909,True,0.14026328399392057,0.5266195711038788
11,0,12,0.09679999947547913,-0.051419080458818565,0.13703017210941051,-0.31999821779326315,0.21716005687562603,True,0.1482190799342977,0.5371582746688892
11,0,12,0.09880000352859497,-0.07666729389894207,0.14591543610960758,-0.3626615486737729,0.2093269608758888,True,0.17546729742753703,0.5719885095496617
11,0,12,0.08900000154972076,-0.10331161321011896,0.1723710415602768,-0.4411588546682615,0.2345356282480236,True,0.1923116147598397,0.6756944829162851
11,0,12,0.08980000019073486,-0.07335624257836469,0.16526580614906647,-0.397277222630535,0.2505647374738056,True,0.16315624276909957,0.6478419601043406
11,0,12,0.09279999881982803,-0.13008765518745438,0.2053118464513304,-0.532498874232062,0.2723235638571532,True,0.22288765400728242,0.8048224380892152
11,0,12,0.09719999879598618,-0.06304097530077392,0.1556742560661465,-0.36816251719042103,0.24208056658887322,True,0.16024097409676008,0.6102430837792943
11,0,12,0.09399999678134918,-0.0647480989839174,0.14921142769688509,-0.3572024972698121,0.22770629930197736,True,0.15874809576526658,0.5849087965717895
11,0,12,0.08659999817609787,-0.08201254646662759,0.14516301527726588,-0.3665320564100687,0.20250696347681352,True,0.16861254464272546,0.5690390198868822
11,0,12,0.08640000224113464,-0.06615427652691393,0.1627659272552874,-0.38517549394727724,0.2528669408934494,True,0.15255427876804856,0.6380424348407266
11,0,12,0.0835999995470047,-0.009704151861821903,0.14529415840295093,-0.2944807023316057,0.27507239860796195,True,0.0933041514088266,0.5695531009395677
11,0,12,0.07999999821186066,-0.018501036252470057,0.13779301625050153,-0.28857534810345303,0.2515732755985129,True,0.09850103446433071,0.5401486237019659
11,0,12,0.07959999889135361,-0.014869080628189025,0.13546764254145116,-0.2803856600094333,0.25064749875305525,True,0.09446907951954263,0.5310331587624886
11,0,12,0.08380000293254852,0.0014272763763695823,0.11856221584709939,-0.2309546666839452,0.23380921943668437,True,0.08237272655617894,0.4647638861206296
12,0,13,0.10620000213384628,-0.27799836428660785,0.1223481261431271,-0.5178006915271369,-0.03819603704607874,False,0.38419836642045413,0.47960465448105816
12,0,13,0.10300000011920929,-0.29017126290218137,0.12438370366261312,-0.533963322080903,-0.04637920372345966,False,0.39317126302139066,0.48758411835744336
12,0,13,0.09939999878406525,-0.26922495383355555,0.11990651830762943,-0.5042417297165092,-0.03420817795060188,False,0.3686249526176208,0.4700335517659073
12,0,13,0.10040000081062317,-0.30758866953567465,0.12515404919325204,-0.5528906059544486,-0.06228673311690067,False,0.4079886703462978,0.4906038728375479
12,0,13,0.09019999951124191,-0.3255851162265913,0.13271088965574573,-0.5856984599518529,-0.06547177250132968,False,0.4157851157378332,0.5202266874505233
12,0,13,0.08900000154972076,-0.33401797379512244,0.13035826778190052,-0.5895201786476474,-0.07851576894259743,False,0.4230179753448432,0.5110044097050499
12,0,13,0.09200000017881393,-0.30422269095468296,0.12961781984328272,-0.5582736178475171,-0.05017176406184887,False,0.3962226911334969,0.5081018537856682
12,0,13,0.08879999816417694,-0.3228924065196987,0.1419088156900158,-0.6010336852721296,-0.04475112776726775,False,0.41169240468387563,0.5562825575048619
12,0,13,0.08460000157356262,-0.3511140446798597,0.13094794945841934,-0.6077720256183616,-0.09445606374135779,False,0.4357140462534223,0.5133159618770038
12,0,13,0.08399999886751175,-0.40731098541081245,0.11587250261804483,-0.6344210905421803,-0.1802008802794446,False,0.4913109842783242,0.45422021026273574
12,0,13,0.08659999817609787,-0.3417294595681376,0.13658488608941172,-0.6094358363033845,-0.07402308283289066,False,0.4283294577442355,0.5354127534704938
12,0,13,0.08860000222921371,-0.4234322019828109,0.1415650910916416,-0.7008997805224284,-0.1459646234431934,False,0.5120322042120247,0.554935157079235
12,0,13,0.08320000022649765,-0.3801420777782716,0.13440126368403268,-0.6435685545989757,-0.1167156009575675,False,0.46334207800476923,0.5268529536414082
12,0,13,0.0835999995470047,-0.3527977607363097,0.13812410538684686,-0.6235210072945295,-0.08207451417808986,False,0.4363977602833144,0.5414464931164397
12,0,13,0.08179999887943268,-0.5708272494614536,0.11950313009784938,-0.8050533844532384,-0.3366011144696688,False,0.6526272483408863,0.4684522699835696
12,0,13,0.0868000015616417,-0.5616648451228363,0.14703376266347115,-0.8498510199432397,-0.2734786703024329,False,0.648464846684478,0.5763723496408069
12,0,13,0.07859999686479568,-0.5434684709957895,0.15691545600394866,-0.8510227647635289,-0.2359141772280502,False,0.6220684678605852,0.6151085875354787
12,0,13,0.07819999754428864,-0.5674623445267581,0.13848479462463262,-0.838892541991038,-0.2960321470624782,False,0.6456623420710468,0.5428603949285598
12,0,13,0.08839999884366989,-0.46947079126911156,0.12238638581475551,-0.7093481074660324,-0.22959347507219077,False,0.5578707901127815,0.47975463239384164
12,0,13,0.08579999953508377,-0.5981521310221245,0.11373001544492506,-0.8210629612941776,-0.3752413007500714,False,0.6839521305572083,0.44582166054410616
13,0,14,0.10939999669790268,-0.31447765783640114,0.21037291206410166,-0.7268085654820404,0.0978532498092381,False,0.4238776545343038,0.8246618152912786
13,0,14,0.12120000272989273,-0.19745652080273846,0.5441822953016263,-1.2640538195939262,0.8691407779884491,True,0.3186565235326312,2.133194597582375
13,0,14,0.10740000009536743,-0.21466499188952387,0.4158128591779,-1.0296581958782078,0.6003282120991602,True,0.3220649919848913,1.629986407977368
13,0,14,0.10859999805688858,-0.12583340174093088,0.5559168641730323,-1.2154304555200741,0.9637636520382125,True,0.23443339979781946,2.1791941075582866
13,0,14,0.10580000281333923,-0.22572028047709325,0.4292953846642482,-1.0671392344190198,0.6156986734648332,True,0.3315202832904325,1.6828379078838531
13,0,14,0.10400000214576721,-0.17698059862556434,0.5650423553357723,-1.2844636150836781,0.9305024178325494,True,0.2809806007713316,2.2149660329162275
13,0,14,0.10360000282526016,-0.1580032045208653,0.5449256138324828,-1.2260574076325317,0.9100509985908012,True,0.26160320734612547,2.136108406223333
13,0,14,0.11299999803304672,-0.13146958177355242,0.5314261033838683,-1.1730647444059343,0.9101255808588294,True,0.24446957980659914,2.0831903252647637
13,0,14,0.10719999670982361,-0.070889912361987,0.7111046352655732,-1.4646549974825105,1.3228751727585364,True,0.1780899090718106,2.787530170241047
13,0,14,0.10239999741315842,-0.10958548772260807,0.6153052470297744,-1.315583771900966,1.0964127964557497,True,0.21198548513576648,2.4119965683567157
13,0,14,0.10520000010728836,-0.2880373471972158,0.1342936516186799,-0.5512529043698284,-0.02482179002460322,False,0.39323734730450416,0.5264311143452252
13,0,14,0.10599999874830246,-0.21686356526149533,0.46694627479650275,-1.1320782638626408,0.69835113333965,True,0.32286356400979777,1.8304293972022907
13,0,14,0.10000000149011612,-0.14262395975588202,0.5406331691530594,-1.2022649712958784,0.9170170517841143,True,0.24262396124599814,2.1192820230799927
13,0,14,0.0989999994635582,-0.14714722155749735,0.5054420030598105,-1.1378135475547257,0.8435191044397311,True,0.24614722102105555,1.9813326519944567
13,0,14,0.10760000348091125,-0.15648058422375113,0.4993926723891114,-1.1352902221064094,0.8223290536589072,True,0.26408058770466236,1.9576192757653166
13,0,14,0.10300000011920929,-0.14952836319413987,0.5032359871985833,-1.1358708981033632,0.8368141717150834,True,0.25252836331334916,1.9726850698184466
13,0,14,0.10639999806880951,-0.15030231112386036,0.5266506068112701,-1.1825375004739498,0.881932878226229,True,0.2567023091926699,2.064470378700179
13,0,14,0.10819999873638153,-0.15455134552878186,0.4950096701015258,-1.1247702989277724,0.8156676078702088,True,0.2627513442651634,1.9404379067979811
13,0,14,0.10499999672174454,-0.14688343879660046,0.624064957478365,-1.3700507554541959,1.0762838778609949,True,0.251883435518345,2.4463346333151907
13,0,14,0.10459999740123749,-0.14001964930675265,0.5075632180508839,-1.134843556686485,0.8548042580729798,True,0.24461964670799013,1.9896478147594647
14,0,15,0.10480000078678131,-0.25392624903128885,0.13732811183739183,-0.5230893482325768,0.015236850169999094,False,0.35872624981807016,0.5383261984025759
14,0,15,0.11620000004768372,-0.24905910411875498,0.12434205514521504,-0.4927695322033765,-0.005348676034133498,False,0.3652591041664387,0.487420856169243
14,0,15,0.1080000028014183,-0.29146432056334015,0.11881818668490211,-0.5243479664657483,-0.058580674660932,False,0.39946432336475846,0.46576729180481635
14,0,15,0.10360000282526016,-0.22526939475154978,0.14065837776981624,-0.5009598151803896,0.050421025677290066,False,0.32886939757680994,0.5513808408576797
14,0,15,0.10239999741315842,-0.3140627397487051,0.08356017338454327,-0.4778406795824099,-0.15028479991500027,False,0.4164627371618635,0.3275558796674096
14,0,15,0.09920000284910202,-0.3086991534706352,0.0896542939260073,-0.4844215695656095,-0.1329767373756609,False,0.4078991563197372,0.3514448321899486
14,0,15,0.10660000145435333,-0.3018214058109851,0.10022352116675051,-0.4982595072978161,-0.1053833043241541,False,0.40842140726533843,0.392876202973662
14,0,15,0.10199999809265137,-0.3054683591946366,0.09358138095688019,-0.4888878658701218,-0.12204885251915143,False,0.407468357287288,0.36683901335097036
14,0,15,0.09399999678134918,-0.3067517500359035,0.08122792734017173,-0.4659584876226401,-0.1475450124491669,False,0.4007517468172527,0.3184134751734732
14,0,15,0.10719999670982361,-0.2792077903835856,0.11493251071303731,-0.5044755113811388,-0.05394006938603249,False,0.3864077870934092,0.4505354419951063
14,0,15,0.10779999941587448,-0.31798596727226064,0.09780806607809146,-0.5096897767853199,-0.12628215775920137,False,0.4257859666881351,0.38340761902611853
14,0,15,0.10080000013113022,-0.32646046056097056,0.1031008017296595,-0.5285380319511032,-0.12438288917083792,False,0.4272604606921008,0.4041551427802652
14,0,15,0.10580000281333923,-0.32230661500835067,0.08300048558109044,-0.48498756674728793,-0.1596256632694134,False,0.4281066178216899,0.3253619034778745
14,0,15,0.10580000281333923,-0.32214462007328687,0.07881494671573669,-0.47662191563613077,-0.16766732451044297,False,0.4279446228866261,0.3089545911256878
14,0,15,0.10180000215768814,-0.33212976802607075,0.09620151583656994,-0.5206847390657479,-0.14357479698639367,False,0.4339297701837589,0.3771099420793542
14,0,15,0.0982000008225441,-0.3210635354809551,0.08276197261239542,-0.4832770018012501,-0.1588500691606601,False,0.4192635363034992,0.32442693264058997
14,0,15,0.09560000151395798,-0.3212384342361203,0.08773478020936189,-0.4931986034464696,-0.14927826502577102,False,0.4168384357500783,0.3439203384206986
14,0,15,0.09459999948740005,-0.343914537715114,0.10824191961538282,-0.5560687001612643,-0.13176037526896367,False,0.43851453720251404,0.42430832489230064
14,0,15,0.094200000166893,-0.34315946319660134,0.09300265764368286,-0.5254446721782198,-0.16087425421498294,False,0.43735946336349435,0.36457041796323686
14,0,15,0.094200000166893,-0.3100493448169177,0.09645883341639588,-0.4991086583130536,-0.12099003132078179,False,0.4042493449838107,0.37811862699227183
15,0,16,0.11540000140666962,-0.33337842450627186,0.08999927162559039,-0.5097769968924291,-0.1569798521201147,False,0.4487784259129415,0.3527971447723144
15,0,16,0.11159999668598175,-0.3653049399557794,0.10878939637526741,-0.5785321568513035,-0.15207772306025527,False,0.47690493664176115,0.4264544337910483
15,0,16,0.10180000215768814,-0.38516158923306726,0.10840072774049951,-0.5976270156044463,-0.1726961628616882,False,0.4869615913907554,0.4249308527427581
15,0,16,0.10939999669790268,-0.3540261575044721,0.10216309575469079,-0.5542658251836661,-0.15378648982527812,False,0.46342615420237476,0.400479335358388
15,0,16,0.10379999876022339,-0.3714083349261273,0.10840142644906044,-0.5838751307662857,-0.15894153908596884,False,0.4752083336863507,0.42493359168031686
15,0,16,0.10520000010728836,-0.37315703089517394,0.10278535344149581,-0.5746163236405057,-0.17169773814984216,False,0.4783570310024623,0.4029185854906636
15,0,16,0.10719999670982361,-0.3933033173204252,0.09720198569783102,-0.583819209288174,-0.20278742535267644,False,0.5005033140302488,0.3810317839354975
15,0,16,0.10440000146627426,-0.28767109296368193,0.11210849512723273,-0.507403743413058,-0.06793844251430578,False,0.3920710944299562,0.43946530089875224
15,0,16,0.10159999877214432,-0.33555829559128675,0.11867207107340937,-0.5681555548951691,-0.10296103628740438,False,0.43715829436343107,0.46519451860776473
15,0,16,0.10660000145435333,-0.38237560631350465,0.10689759679354909,-0.5918948960288608,-0.17285631659814843,False,0.488975607767858,0.4190385794307124
15,0,16,0.10440000146627426,-0.4110439167990974,0.10130840552918413,-0.6096083916362983,-0.21247944196189653,False,0.5154439182653716,0.3971289496744018
15,0,16,0.09799999743700027,-0.41169285739057654,0.1136328997201373,-0.6344133408420456,-0.18897237393910743,False,0.5096928548275768,0.44544096690293816
15,0,16,0.09860000014305115,-0.44586166160749124,0.09041797822281207,-0.6230808989242029,-0.26864242429077956,False,0.5444616617505424,0.3544384746334234
15,0,16,0.09220000356435776,-0.4190766933916773,0.11256411638311416,-0.6397023615025811,-0.19845102528077355,False,0.5112766969560351,0.44125133622180757
15,0,16,0.09200000017881393,-0.4193306538369848,0.1096059478569486,-0.6341583116366041,-0.20450299603736555,False,0.5113306540157987,0.42965531559923853
15,0,16,0.09359999746084213,-0.42889272707712833,0.114293590799951,-0.6529081650450322,-0.2048772891092244,False,0.5224927245379705,0.4480308759358078
15,0,16,0.09160000085830688,-0.4664335877154454,0.08519108038559076,-0.6334081052712033,-0.29945907015968753,False,0.5580335885737523,0.33394903511151575
15,0,16,0.09160000085830688,-0.46018835162640415,0.09203307316681208,-0.6405731750333559,-0.2798035282194524,False,0.551788352484711,0.36076964681390344
15,0,16,0.09459999948740005,-0.46406607900865715,0.08051837188399717,-0.6218820879012916,-0.3062500701160227,False,0.5586660784960572,0.31563201778526895
15,0,16,0.09160000085830688,-0.45238108908629876,0.09440036051898817,-0.6374057957035155,-0.26735638246908194,False,0.5439810899446056,0.3700494132344336
